mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
2.0491872420237165,1.056756227365735,,,,,,
,,22.245978884011844,-1.3580359121671117,-1.2870444899615365,55.510743850571416,176.0197212827344,0.5177099115054057
