timeshift inclination_EM log10_mej_dyn log10_mej_wind v_ej_dyn v_ej_wind Ye_dyn Ye_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-3.5904929068420426 1.1691322488181255 -3.2672006889970016 -0.7856578603072064 0.31758441280131 0.0809899156964552 0.22643127567687105 0.33503874362713576 1.1786548672537236 50.28122652009431 0.0 -18.20914297435317 -3.976396735075163
-0.5155464526513587 0.8925640087329587 -2.5969059097549616 -1.2938921829973111 0.1365959688914628 0.07115685752141024 0.2567055209032276 0.28290094187694215 1.8622070132690929 85.30528072286921 0.0 -17.57699043109425 -3.976396735075163
-3.710291548808332 0.9381813851674824 -2.689571120464988 -1.0293466847430826 0.14192502444536123 0.14749737129709775 0.24758712149630868 0.29028691749424346 1.9534181045988808 61.56639677154278 0.0 -17.469620091012228 -3.976396735075163
-2.6109188179764216 0.9526770470728899 -1.6190570437872442 -1.5071683371108313 0.21418218672785772 0.06325901068205039 0.31116363787357026 0.32639064175334476 2.0471558674214942 32.72579087118283 0.0 -17.3470700154738 -3.976396735075163
-3.1797901242552173 0.9774473838251216 -3.5633713017427464 -0.8843462635032662 0.21224852921836268 0.13374040991955458 0.23636951208779566 0.300160534095831 1.8125971391042577 63.600487435944004 0.0 -15.942085176950524 -3.976396735075163
-2.800104519921007 0.14270116891434148 -3.4183281290514076 -0.6852781059662436 0.26630466048615087 0.05497875297237339 0.19294695943055964 0.23042061939866407 1.5967274572581813 112.36864978199618 0.0 -15.328478767123734 -3.976396735075163
-2.4672624063569346 0.3898897643501682 -1.8594261370077625 -0.6726443138108165 0.15156356314870362 0.0623388989415985 0.24380201396518758 0.3616937204476131 1.5288625454410074 159.27892872736868 0.0 -14.726620659680773 -3.976396735075163
-2.928632213624283 0.1436380550567848 -1.4527653163120342 -1.4533167453204374 0.21396630072849987 0.07855464910480678 0.3313044858542146 0.3890706968320231 1.1453628469948622 35.742692028477116 0.0 -14.582874614784695 -3.976396735075163
-2.4750154119987897 0.0633610144187321 -2.6594995740878296 -0.8018549920645652 0.25011632057641475 0.05145365026706857 0.30827009546511874 0.2536983668462283 1.0995775291438128 142.47132585377133 0.0 -14.527608899635725 -3.976396735075163
-3.1538358185304345 0.9814288830059075 -3.8210409988860103 -1.0791582900886998 0.20572829423561645 0.05823733640191881 0.32919935911595133 0.310318569663913 1.5937482012861808 73.7315084940818 0.0 -14.178731171941703 -3.976396735075163
-3.1470059773205072 1.2129716724844972 -2.9754235636407023 -0.6018234037995844 0.17550940349690256 0.12339404742581069 0.2416943879821391 0.3596485644828724 1.3783808848296644 102.72085013619292 0.0 -13.973411275935252 -3.976396735075163
-0.338015944014991 0.684274559310875 -2.6269087025413245 -1.091997142078383 0.2790994469170038 0.05472226575679502 0.19106667695812876 0.22894623248134072 1.1547949675284463 104.75562312811019 0.0 -13.920410563762832 -3.976396735075163
-4.519766814582362 1.4781082933643506 -2.957204684301777 -0.7716321564612532 0.12789015499199569 0.1235119331682742 0.22723104914653564 0.3540901343278191 1.319278470510838 58.2030529688163 0.0 -13.775498958371667 -3.976396735075163
-1.7581970420548005 1.1609280227477239 -3.790336931598458 -1.1615004467331778 0.15047535988335062 0.11898882765188389 0.28118012183928864 0.25818706964345883 1.3753247778286446 86.90397953914852 0.0 -13.400612591612925 -3.976396735075163
-3.639933412411078 0.051892599138451595 -2.637900741700606 -1.1456539634387264 0.22521154694052783 0.05865756102035022 0.19752762981454294 0.2712517655329256 0.856267709876964 34.799323805641585 0.0 -12.606447163761333 -3.976396735075163
-1.0507299684979285 1.2486377192973492 -2.299490646204174 -1.1055271080734297 0.1702346709267357 0.14195728307705974 0.2949346727147134 0.2987141084660768 0.7577730473628146 131.30637008655816 0.0 -12.479664235879207 -3.976396735075163
-1.957789956990271 0.4596302413706295 -2.823235809239189 -0.8092407402002841 0.2643125989648698 0.05998254025173008 0.23593317587193602 0.28130909598289744 1.2092344677378803 147.90489900408085 0.0 -12.363521500558498 -3.976396735075163
-2.3742536029015673 0.7677084664239355 -1.9088144796185782 -1.2099115272071055 0.14773104290341832 0.07215029062168216 0.2722207607612299 0.32794417024120415 1.049077648150017 102.6132359833786 0.0 -12.285212315968893 -3.976396735075163
-3.6818221931378563 0.7380329621185117 -3.489319958753129 -1.1508123724732706 0.18507400526163081 0.1310967206432984 0.33208440304668624 0.29074192270099886 0.9965222998562011 40.193855346504144 0.0 -12.216149890623978 -3.976396735075163
-4.027214268523698 0.5460568550706376 -1.8133097023338607 -0.9162962180304124 0.24268789404903926 0.06252143287625869 0.2699552449603113 0.2890310871192144 0.4513590844240115 48.392100881154946 0.0 -12.206848386836786 -3.976396735075163
-1.762433532863426 1.0835184685893846 -3.021337583866972 -0.7626807612965645 0.30040255227678625 0.13068814773320464 0.3038165033036787 0.3678224638563515 0.39985818492237896 79.03549817336958 0.0 -12.180028366915755 -3.976396735075163
-1.3645137394703246 0.6799727433119567 -3.6676575812725187 -1.1930490830024665 0.31679840052389174 0.06242381334129893 0.24986851769266932 0.26295948173856176 0.7561604365264589 52.92596467333625 0.0 -12.179162159711023 -3.976396735075163
-1.743715084996393 1.1923040890770356 -3.416541088074589 -0.735415509818774 0.2971707096743739 0.09518181621955124 0.2798628587160332 0.35998290895646934 0.7916416921526774 147.05611448405688 0.0 -12.113896747110578 -3.976396735075163
-1.5674736129443838 0.5253419560484106 -1.42550601684062 -1.3518910419974808 0.2210733211629715 0.08939257341733707 0.2652661910451841 0.3981861544386711 0.9422038808427571 86.01408792909109 0.0 -11.998934837779665 -3.976396735075163
-3.264492385805597 0.6007564875788652 -3.2957297297157764 -0.7063384131179213 0.19270102601284916 0.05179711506784987 0.3101010256721818 0.27614837351930926 1.1348184065918048 132.19114001463996 0.0 -11.894944390638207 -3.976396735075163
-1.3362926681622724 0.5849908260561693 -3.731661991834883 -0.8614632622512959 0.3352873684060108 0.07543419412908565 0.2826368548560634 0.3173976120126818 1.0494766321372053 149.47694240677458 0.0 -11.839940712409296 -3.976396735075163
-2.645272689519347 0.7634096464166245 -2.696445270895917 -0.9438158550275588 0.2614869977972326 0.05885398895569133 0.20652776078364507 0.348153883764894 1.0322172292769927 72.09787741861842 0.0 -11.803798360991674 -3.976396735075163
-1.7413268956169716 0.6766030007681716 -3.4349678018048655 -1.0590160462447562 0.2527401095699413 0.0646411502364819 0.28268367381740644 0.3543846031196043 0.8532682862685665 90.6920770064166 0.0 -11.73251180991209 -3.976396735075163
-2.207094890571212 0.9638157297582312 -1.3027406577710914 -3.4842136342293517 0.19776602028003726 0.120321895836881 0.2275933696731039 0.38704786626929577 0.6474641737408589 32.259300476357225 0.0 -11.633759481039778 -3.976396735075163
-1.8954538985334217 0.4441977277264578 -2.9499245578069386 -0.876610748206665 0.21550103298749912 0.08332692395692737 0.23408387780016787 0.3578079757108093 0.9017235074636172 82.29960500895737 0.0 -11.560125893586894 -3.976396735075163
-2.0193220001935623 0.8692514013040625 -2.824372507010718 -0.9445563825691772 0.27263449262361983 0.07438417621325626 0.3023298751148569 0.2925629039165545 1.0264882125611623 82.81590232494638 0.0 -11.553868675237961 -3.976396735075163
-1.380422639602501 1.1342967764149083 -1.901975149004445 -0.7943943841800736 0.27212619527829046 0.13261902647976065 0.34915780802758256 0.3207317150761543 0.946933274481863 162.53029455107065 0.0 -11.502279954108165 -3.976396735075163
-1.7317218319459693 1.259751663546234 -3.521015642834204 -0.7249710434921259 0.29711074622298217 0.06867982714184198 0.33458461077458856 0.2978728623148626 1.1138292467732434 125.51955244749894 0.0 -11.497515854577268 -3.976396735075163
-1.9277016108238083 0.8938574257588799 -3.2354971179224186 -0.8181024243321748 0.2908041718204033 0.09830988883064001 0.17856652213573804 0.3387398437940632 0.6312494707177014 112.46453200895414 0.0 -11.441391972057826 -3.976396735075163
-3.35122801646372 1.3645583368628995 -3.9349358060026702 -1.0339006299648488 0.1435038173806197 0.14178696026817417 0.3142866194905607 0.25482443797678367 0.8037706014756558 70.4297205054784 0.0 -11.363410679168382 -3.976396735075163
-2.4056746351380767 0.32473618184299546 -1.33679380758704 -1.0172582788632858 0.19796886322614615 0.05826876083924423 0.286376603021323 0.2291853173054845 0.6911505674988474 135.388964164853 0.0 -11.282799505078431 -3.976396735075163
-2.3069409866482182 1.5249048363886495 -1.8829569893432794 -0.5862427963866153 0.1611889198783227 0.10001269440845223 0.21954427663191248 0.345024456336791 0.6131896976888244 101.80211231599503 0.0 -11.276772567274735 -3.976396735075163
-1.3042047494531115 0.4945994747710988 -2.560606233498376 -0.9495775227022301 0.2456086258513034 0.05535098170200314 0.17367689508217107 0.3131490259908899 0.7361458980956894 163.73678876786548 0.0 -11.25098734901815 -3.976396735075163
-1.9085932541278288 0.290263136895664 -1.6026599932448264 -0.8902047448346324 0.22481062677668168 0.12035357117406682 0.26577475334275097 0.3952492775154417 0.794930083457136 98.94132278465109 0.0 -11.211262970804261 -3.976396735075163
-1.489420354201802 0.9420939704495376 -3.7637681305988995 -0.9071120353941065 0.2710380189856562 0.12139107596630144 0.2778095016044254 0.35625955360310624 0.9479850421642277 132.19890193067266 0.0 -11.206400833594893 -3.976396735075163
-1.8302859890778196 0.39809565937385466 -1.5839492495904177 -0.8784778202932881 0.33269632095762924 0.09759273564987546 0.22927548882420623 0.3204500226942539 0.8963634205083784 110.24860167993516 0.0 -11.180134435233406 -3.976396735075163
-2.0059073725175987 0.9468234087018091 -2.8242800826333134 -0.948940015594764 0.14087757815266844 0.11308909683672726 0.2351086897934786 0.29844410421651213 0.9629616892557817 80.18163433598619 0.0 -11.177909710984018 -3.976396735075163
-1.6392326777123118 0.04009680059613214 -2.656803311361889 -0.8394964918188506 0.2848084044420933 0.10494102123055463 0.3239466558515122 0.28910994878670254 0.8822502502292779 108.86467296201461 0.0 -11.146936110764177 -3.976396735075163
-2.371603075178128 0.6773105995786319 -3.310827445064083 -1.375868556880131 0.32046373651961974 0.06146266405907177 0.2754877543892993 0.27314123718288963 0.8984649760184222 38.60866638955754 0.0 -11.099835152280383 -3.976396735075163
-1.372148071046273 0.7768465143131833 -2.183354973730906 -1.0835172012672167 0.2653828526511954 0.12138651874946386 0.29672899675103115 0.3141455164291132 0.6720871448566552 118.87512413104962 0.0 -11.081017819281834 -3.976396735075163
-4.566513650393087 0.4671456889841816 -1.767393208582246 -0.7145790226383166 0.19883162582697356 0.06255606468211981 0.31249560219993583 0.26368931821294117 1.0961381703420254 63.69674607626966 0.0 -11.066632685237884 -3.976396735075163
-4.411726825162268 0.09926271731137745 -1.5361071230282755 -0.5677916067642603 0.20673054977399247 0.06628444545383788 0.2511699421470425 0.3242638937568857 0.8701615223334094 157.6376039860375 0.0 -11.032394701799573 -3.976396735075163
-2.9042428733174006 1.0346372688419405 -2.9867935470218585 -0.6595763126637131 0.13485942631755332 0.11255374102267732 0.29100829613064566 0.2564742309480099 0.9100066608484534 74.44040069291808 0.0 -11.022391776782868 -3.976396735075163
-3.073031517626948 1.531210195966215 -2.04392332022367 -0.5898032863645053 0.13607214328116138 0.0901273126525956 0.26830351975564526 0.29254655711694594 1.099040458278726 99.31724930006926 0.0 -11.001093654439543 -3.976396735075163
-3.5129116764328208 1.060873456079161 -3.078494351020132 -0.7116730370144659 0.16614220668384042 0.11575571736714187 0.31182543667677387 0.3052282921439105 1.1201883863855684 103.4892035178085 0.0 -10.990006318677452 -3.976396735075163
-1.9231340747979289 0.524219346377813 -3.7922440274818996 -0.7932906971180964 0.21412925213123862 0.12142822535611328 0.3040696980777632 0.3546894920416715 0.6749589757455876 109.36072172980393 0.0 -10.96308395512497 -3.976396735075163
-3.766726092321986 0.16610539227087498 -2.3815680974829494 -0.6432566103172594 0.1541013788310287 0.07068043146789754 0.33950953055490346 0.3286999368522563 1.1093545872202997 114.94008838479802 0.0 -10.946016628236286 -3.976396735075163
-2.3445319481362787 1.0692969070489184 -1.3300612787230262 -0.99508478235939 0.13735652930827108 0.07423853219939162 0.2797833225727435 0.33662186088680984 0.9886668720256531 98.59041537799081 0.0 -10.926219595962726 -3.976396735075163
-2.2988703165451527 1.0858694665441013 -2.834391519847159 -0.8048010479444181 0.32271618143090286 0.05804830026656972 0.3378515869133854 0.3037175882720177 0.6843917924107141 132.14977014103098 0.0 -10.856218963409134 -3.976396735075163
-2.3997588021612373 0.7547515122785846 -1.5696296411131998 -0.9756754077591703 0.22915693140321702 0.056086022215040415 0.29656199090742685 0.26089616335685173 0.8145503093692081 97.11077320929635 0.0 -10.854812142058755 -3.976396735075163
-1.8874325314854223 1.097850348177059 -2.5056801985066417 -0.9588202644944857 0.13194848280069618 0.11217323695999401 0.204401530955759 0.3090903598877957 1.0450173864614956 91.82868034694656 0.0 -10.8374137313509 -3.976396735075163
-2.906413933423388 0.5895379453720184 -2.850526433349374 -0.6017858167342274 0.17824295747648533 0.0628795604307271 0.2790825337160494 0.2659541124982041 1.0623026557820108 116.95624106772598 0.0 -10.792694004448023 -3.976396735075163
-1.483509935628601 1.308468764936451 -3.150964487985671 -0.7936744687425628 0.21405792583606278 0.14882857795625576 0.31762222768151344 0.32074682324247766 0.7015257069107852 164.10891570669156 0.0 -10.788853339805694 -3.976396735075163
