luminosity_distance beta log10_kappa_r timeshift log10_vej log10_mej Ebv log_likelihood log_prior
40.10793964803452 2.729195961239703 -0.40972452543198057 -1.8030659378564788 -1.4423328151934527 -0.6847768383251829 0.0 -189.63931352636064 -10.203592144986466
45.30366061958961 2.8413334900396494 -0.14925254989560766 -0.2938140719165392 -0.9584006685493012 -0.6785018530990103 0.0 -189.63648487509445 -10.203592144986466
54.71260732610097 1.1736537486712015 -0.6856133532305875 -0.7908737681391822 -1.333665403030313 -0.6134335337227164 0.0 -189.62779674487928 -10.203592144986466
27.71463562325545 2.629383902243995 0.1005481932501795 -0.061200819040181376 -1.4846309914384896 -1.1579382070632032 0.0 -189.6208945380301 -10.203592144986466
29.529432878461392 1.4402520791620486 0.05165659586628735 0.4874729382937417 -1.557267730095416 -1.02283124593583 0.0 -189.62001291809173 -10.203592144986466
31.740550427823187 3.894145089781603 0.3731269381387148 -1.7057066195815107 -1.153891396642162 -0.7618124503356141 0.0 -189.61367282040592 -10.203592144986466
13.864237696462173 1.3211791373284698 -0.11596752900397778 -0.7218824421874821 -1.6374056893881899 -1.6467250926630492 0.0 -189.5960688643297 -10.203592144986466
26.435113126491107 1.4822291904563676 -0.0031578021633472675 -1.1600703900541347 -1.7187849491816825 -1.0200618992403347 0.0 -189.59218854571097 -10.203592144986466
30.438613824508142 2.254930966409761 -0.6270583031179466 -1.4040855106341597 -1.3678769152403405 -0.8356817568523285 0.0 -189.5894478463699 -10.203592144986466
20.402749033168284 4.281088214232333 0.5965994745391152 -1.538939080336333 -1.4559442966814933 -1.3145407617291966 0.0 -189.53664356075564 -10.203592144986466
37.706403240843244 3.1103994444816516 0.14295243221131892 -0.8611797437957824 -1.019261422853833 -0.7509321862879048 0.0 -189.52437376198327 -10.203592144986466
36.75333420841637 1.566459663327068 -0.5259943984859422 -1.5942517528840336 -1.536346110128636 -0.7299265794151384 0.0 -189.50606397604426 -10.203592144986466
29.60002691727682 1.4516335417095938 -0.291639424556587 -0.15186446789509755 -1.675491748695546 -1.0401078365710754 0.0 -189.50377718801587 -10.203592144986466
32.03007148695058 1.7142511878367006 -0.3933182134278811 -1.9712989638650587 -1.1422028403316447 -0.8325218914922234 0.0 -189.48922546057915 -10.203592144986466
45.43522721031433 3.028005890138003 -0.8623755368914798 -1.3662109302630363 -1.0762195802377188 -0.503378254012051 0.0 -189.47585436437743 -10.203592144986466
27.473358190440422 1.2256491730724113 -0.2465052981614415 -0.0049991794866033334 -1.884446191282574 -1.1583183008324527 0.0 -189.47374983858273 -10.203592144986466
37.880573676028696 3.2327407705366036 0.1971988521079795 -1.9342715904291945 -1.10465372125099 -0.5999188891286411 0.0 -189.43918035369936 -10.203592144986466
35.10043507826048 4.269157659478506 0.11357207828231508 -0.5243007681704237 -1.240527895807273 -0.9160745279421731 0.0 -189.43587634297103 -10.203592144986466
36.26351164639957 1.4691846552982057 -0.6371817611492298 -1.3585846600288378 -0.9720641008950834 -0.6114884871555128 0.0 -189.4139441290108 -10.203592144986466
49.539796841058894 4.30135252797364 -0.47363164757254106 -1.276172848439046 -1.1898670952816617 -0.5942803075955885 0.0 -189.38850668919056 -10.203592144986466
36.31855047735061 2.030368375355337 -0.9491039854549329 -1.3011702275957808 -1.2955218075177528 -0.7643244516273717 0.0 -189.37533195675928 -10.203592144986466
10.534140567810468 1.7670063064346282 0.2871052664651226 -1.6300601231772007 -1.7485735580090664 -1.6319215838211572 0.0 -189.35455127974578 -10.203592144986466
46.93153796871676 1.9308034273597316 -0.29002641380403693 -0.07831963281408827 -1.0281531324926345 -0.766208712688258 0.0 -189.33978661610058 -10.203592144986466
33.978110299875816 4.463148470274762 -0.36301410565148573 -1.9704750877612716 -1.2028144173026762 -0.6403674550124383 0.0 -189.33180601843316 -10.203592144986466
43.175555732561264 2.2303709408306673 -0.023309916397481478 0.29902269807752546 -1.0631130553764803 -0.7162883220159357 0.0 -189.32173968734207 -10.203592144986466
26.121082614002788 1.3556559491403122 -0.11265478402595319 -1.1819756977591966 -1.6346197859525207 -1.2256825702637575 0.0 -189.31309079921715 -10.203592144986466
46.091937496777184 4.314911437178981 -0.37094656998863784 -1.453344271382848 -1.049612955206769 -0.5180829930305522 0.0 -189.29635456555087 -10.203592144986466
29.281765702298113 3.8079092189978363 0.15362432005565707 -0.8669850927491267 -1.1648093862637239 -0.9423629334333006 0.0 -189.2856997612805 -10.203592144986466
41.30079157043589 1.4823424221366388 -0.41576972379580557 -0.8127026831989284 -1.560387255292766 -0.8013790100476932 0.0 -189.2736390731162 -10.203592144986466
37.9145000109287 2.526089147713714 -0.5565360919028827 -1.7557565379938016 -1.1575442954362067 -0.762767488954819 0.0 -189.26936628733722 -10.203592144986466
28.635701138873838 2.155041641822336 -0.0824168054575356 0.060676561737235346 -1.4002749210730456 -1.106915237305539 0.0 -189.25771950765846 -10.203592144986466
45.151107570133284 2.6883379563203413 -0.5177322887429101 -1.277453548550362 -0.9611620272326102 -0.5627458072797835 0.0 -189.2542657097613 -10.203592144986466
39.99581481049038 1.2631775963771872 -0.7119949237266598 -0.639441680318872 -1.1192099462317078 -0.598656047315945 0.0 -189.25068899168684 -10.203592144986466
39.007868423976845 4.175884567098338 0.429028936215748 -1.1252154820733418 -1.1235376413775318 -0.6788938020853363 0.0 -189.2494307639534 -10.203592144986466
27.836585991597197 2.735030231821755 0.017901880497687372 -1.9675272795904286 -1.1811356316263675 -0.7257131716558818 0.0 -189.24931695568077 -10.203592144986466
45.15979440627761 1.997733519212484 -0.23575381894194258 0.07737540214419436 -1.1453836408028115 -0.5995074425130111 0.0 -189.23085623215476 -10.203592144986466
36.695638039266875 4.08627228968172 0.2086282117648559 -0.4224261363595285 -1.0171890918774593 -0.789242719734248 0.0 -189.21180294442598 -10.203592144986466
50.2510720949807 1.6849717149925811 -0.6369453593291443 -0.5065109019679528 -1.2277297270955538 -0.7696258037983807 0.0 -189.20955828353556 -10.203592144986466
21.944495546734384 1.778138367233241 -0.17990310121164788 -1.627772805621826 -1.3405515060760185 -0.9599115859983423 0.0 -189.20190624428523 -10.203592144986466
30.50822412667604 3.4311331648846464 0.3624511237898693 -1.3156360668206115 -1.277685153487504 -0.779917651052783 0.0 -189.19732316067504 -10.203592144986466
34.22770135363401 3.502159443332347 0.0227291016127531 -1.96016478169745 -1.0685888287303174 -0.7120065183156692 0.0 -189.19321458970498 -10.203592144986466
22.44613073048146 1.4126408198943863 -0.9212549330522661 -1.9171258789214523 -1.7468143784728904 -1.1722667414939982 0.0 -189.19088680153527 -10.203592144986466
44.72345594864835 1.71088380374354 -0.5930589338157701 -1.8462573468654602 -1.4095090510068342 -0.731257317059113 0.0 -189.1858135105008 -10.203592144986466
38.6960906026631 3.0875219883598337 -0.22954564623935503 -1.5750575142631156 -1.4376418539041786 -0.7240039431411911 0.0 -189.18479695240683 -10.203592144986466
22.537561131820844 1.6995109306819292 -0.3210385535603183 -1.4129244211700853 -1.7400342777378863 -1.4003508485302874 0.0 -189.16697064529936 -10.203592144986466
26.392487688172007 1.226657877793884 -0.7432700404355799 -1.7492597220866268 -1.3463890550852062 -0.8296658127136167 0.0 -189.1653603132967 -10.203592144986466
35.61454632429976 3.362646308393057 0.05862036985816399 -1.6624987418706425 -1.1370670517895032 -0.5612151853828129 0.0 -189.16263751597518 -10.203592144986466
28.311022126318765 1.3002240795997602 -0.9659922049306865 -1.3925736937699342 -1.2891157615493523 -1.025693278595036 0.0 -189.14508276592545 -10.203592144986466
34.820403896866054 2.2280152979830534 -0.1282365593402668 -0.2952029051145644 -1.2543801253655493 -0.7635492179766041 0.0 -189.14468944682787 -10.203592144986466
27.298301355514283 2.288958848391316 0.36051479923313545 0.2370351417945331 -1.2406078954859991 -0.9254824507969683 0.0 -189.14215073651505 -10.203592144986466
48.020804112432515 1.1496481138418013 -0.9542098073987979 -1.5284352679523994 -1.3670347264963434 -0.5187721450738154 0.0 -189.11988930444826 -10.203592144986466
34.31364030946856 1.4069765062516615 0.06710346404224188 0.21632258377275804 -1.5964526656788127 -0.8731405673210366 0.0 -189.0932922560472 -10.203592144986466
39.88263904695545 3.5574777923171728 0.21209886885566176 -1.6890263969487447 -1.1899738992741788 -0.6537178242883979 0.0 -189.08513165348575 -10.203592144986466
40.400021453312846 4.177338799147095 0.006602704135763915 -1.2293996206695506 -1.3491597148254497 -0.7913375759856294 0.0 -189.0807633874418 -10.203592144986466
48.92223586825419 2.313894596317076 -0.7218934038175371 -0.621411165614913 -1.1134987004258694 -0.6383100374956299 0.0 -189.0759642516772 -10.203592144986466
54.00431524683212 1.3713060598028708 -0.4559339720303812 -0.2695588486263787 -1.2735515106035231 -0.678803528287188 0.0 -189.0690692364706 -10.203592144986466
46.436505961655875 1.7444330995204802 -0.5492211223480286 0.03641528249120363 -1.2157866852147292 -0.7821360771943144 0.0 -189.05789781648966 -10.203592144986466
33.622397005936975 1.1973182208281832 -0.2977336525692289 -0.741321543832306 -1.318354036409544 -0.7217640252166748 0.0 -189.04887273472983 -10.203592144986466
23.137562725927634 1.5030351766139025 0.11660357256113496 -0.7194149239454417 -1.5123727671758993 -0.9818075493293215 0.0 -189.03387943081756 -10.203592144986466
32.6326675725751 1.0765505593243478 -0.6049995809681281 0.14568920365479787 -1.3910861037171658 -1.011113975722402 0.0 -189.02941384867864 -10.203592144986466
21.553723358037217 3.493619432496457 0.4401616248746967 -1.4923699007259175 -1.43365395794368 -1.005823076808078 0.0 -189.01264495624315 -10.203592144986466
24.2582489799091 4.4354655297627765 0.36070730436315945 -1.7216811374390626 -1.3391427884171136 -0.9025459471523312 0.0 -189.00347952839135 -10.203592144986466
23.405477084219864 1.5975483661154113 0.35139311221452707 0.046530553350324855 -1.7754181406188487 -1.178056877918871 0.0 -188.99895591158455 -10.203592144986466
51.137457132885324 1.181573396357408 -0.7045958189846513 -0.19940410193665548 -1.3538261941435046 -0.6366491481395316 0.0 -188.98027577706483 -10.203592144986466
33.277852188586856 2.120672873652087 0.04231653344027819 0.2887736604224922 -1.1847611828168139 -0.8849714400539113 0.0 -188.9779430460408 -10.203592144986466
30.182376897020312 1.2542331414995502 -0.38247702984116394 -0.4152088616159815 -1.0854233953278756 -0.9663093258054265 0.0 -188.97173214323868 -10.203592144986466
36.77641587029348 4.346751640530566 0.47795988762055197 -1.2175560974121753 -1.1045954632194104 -0.6323526295986008 0.0 -188.96824785551445 -10.203592144986466
36.11434843643413 1.200616148224891 -0.5511992236636365 -0.11912604406089278 -1.6117942117894062 -1.0914391034959532 0.0 -188.96734314105115 -10.203592144986466
37.60531070746072 1.3757026310276577 -0.5741576135921682 -1.1225360126519093 -1.5187791987353234 -0.7410133810100796 0.0 -188.94621884677332 -10.203592144986466
40.56469940706481 2.4051709275444075 0.08941051852368376 -1.4901099901364132 -1.132145432485355 -0.5865173525755965 0.0 -188.9431246282232 -10.203592144986466
32.86178167749257 1.1646854484920197 -0.8846237790963752 -1.6803130635372836 -1.52546419287495 -0.7820199175863847 0.0 -188.9385127130745 -10.203592144986466
38.74337646105135 2.0827490343651553 -0.0226710060312747 -1.0902634506274813 -1.0578105760818604 -0.6304053301987791 0.0 -188.92764313396302 -10.203592144986466
28.1944125425583 2.1792966269501766 -0.5493636598789202 -1.332608388302914 -1.5043623178074539 -0.9704213493401923 0.0 -188.91599764121304 -10.203592144986466
52.607066449251306 3.755522148914544 -0.089942374929879 -0.7878974852791467 -1.0568799228782062 -0.636856611825336 0.0 -188.912109928203 -10.203592144986466
24.99041569169042 3.05327331669626 0.3000432479043187 -1.4478499310989854 -1.267944029560112 -0.8680619862294989 0.0 -188.91166333751048 -10.203592144986466
49.863574484409845 2.850865327264792 -0.6130092350632838 -1.1626871696600471 -1.1016205426852668 -0.6117106053979655 0.0 -188.9101275932206 -10.203592144986466
38.13522558579031 2.7091467668680824 0.18219885486533904 -0.24469744935261994 -1.3155773591607125 -0.7002135264388194 0.0 -188.89998181872465 -10.203592144986466
33.995936191506594 2.6482864132081723 -0.24621838769603044 -1.5748743646155086 -1.2571271156536747 -0.6636643581328374 0.0 -188.89961372894737 -10.203592144986466
26.541883117759024 1.643486293962391 -0.17318528918766818 -0.012021523831996284 -1.5322612976895122 -1.1133987801381586 0.0 -188.88275202145502 -10.203592144986466
53.91958746355232 2.4647335552945373 -0.20706054295543863 -1.0055598269170551 -1.133362853961725 -0.6198688409879907 0.0 -188.88072863685844 -10.203592144986466
53.18435206346264 1.4380062972645518 -0.6860223370207845 -0.7652770930568558 -1.0986996039656853 -0.6640642466813649 0.0 -188.8661713881313 -10.203592144986466
37.51335522201458 2.38720462763364 -0.3393852684754799 -1.2200341772762295 -1.3255132843820396 -0.6761543037378237 0.0 -188.86287231751817 -10.203592144986466
35.038811261706485 3.0529053624171625 0.39881409088259323 -0.24235678828168572 -1.3172805276990271 -0.9090737371636566 0.0 -188.86054879297842 -10.203592144986466
43.976548270441796 4.924960852981953 -0.011529916044037858 -1.0777073687047098 -1.2077057979666672 -0.7901614267797621 0.0 -188.85907304040126 -10.203592144986466
45.54482918485961 4.986089298607991 0.1344551872793891 -0.49399523152574476 -1.0766997907332894 -0.6822546158670852 0.0 -188.82020697188813 -10.203592144986466
41.32914295440282 1.3295276340500455 -0.8153644053198914 -0.769532005508984 -1.2280768764676573 -0.6291388994504614 0.0 -188.81820370094246 -10.203592144986466
21.38978965383755 2.2449906725742377 0.08823384779498511 -1.434615529832623 -1.309552213376489 -0.9993128907628841 0.0 -188.8077363076118 -10.203592144986466
30.768927585411248 2.8719702442791295 0.35319961356843654 -0.929293322867524 -1.3590087398368418 -0.9418158872522104 0.0 -188.79076210620792 -10.203592144986466
41.95831595522465 1.6589502233349962 -0.26445350082918306 -1.4797338590079911 -0.9832319963488327 -0.6030986765788104 0.0 -188.7808822792604 -10.203592144986466
34.90234653912649 4.151454643543116 -0.4011937152723313 -1.7862856701435321 -1.1743476939920057 -0.6595262006760163 0.0 -188.77804245799203 -10.203592144986466
46.16332254632103 2.490877816506958 -0.9372052681242719 -1.8926180456325021 -1.268254686046381 -0.6211716411300494 0.0 -188.7686489109086 -10.203592144986466
15.680004442255216 1.157476105368825 -0.060096449983079614 -0.010356777913351545 -1.8092918243336835 -1.5582496871250013 0.0 -188.75546449898854 -10.203592144986466
48.352525432131095 1.580669874127055 -0.44286413618143716 -1.932638275200975 -1.2195813887943852 -0.6277135397900704 0.0 -188.75078727864997 -10.203592144986466
44.13905368461036 3.9038454780479106 0.18783570311363218 -0.7794591416992958 -0.9230030616532809 -0.5111529912411372 0.0 -188.73274787627622 -10.203592144986466
49.76830716688659 4.799344332155916 -0.5616796217573611 -1.9071959367615168 -1.121387827755714 -0.5355575765481166 0.0 -188.72657429702195 -10.203592144986466
44.13822601743842 4.225318928879297 -0.0894950303383526 -0.9784413895897921 -1.2968088360188297 -0.7821666771892368 0.0 -188.7173069879073 -10.203592144986466
33.26380129444748 2.373629721312944 -0.1273657765099383 -0.5288208473077096 -1.1803661352412593 -0.7634356269127087 0.0 -188.70835546800748 -10.203592144986466
47.975226996387946 2.6056076696651775 -0.08339640381432956 -0.5591907514574805 -1.3046925047459283 -0.7251955184134076 0.0 -188.70629097333853 -10.203592144986466
35.35767005061278 3.57563381042927 -0.7814648888494405 -1.925833442021892 -1.1743197324212638 -0.610556195162629 0.0 -188.70162286190688 -10.203592144986466
19.27634829860665 1.9625711602937361 0.4358425536066779 0.1395191768063455 -1.6051912141329294 -1.3988161313991512 0.0 -188.68547255105912 -10.203592144986466
54.24200938398588 2.836830995117257 -0.14755266679574652 -0.545803940450857 -1.023256069889063 -0.6179825788408504 0.0 -188.67654013552288 -10.203592144986466
41.40889347333856 2.916717394843726 -0.9275782617433711 -1.6104063465634906 -1.111368450813577 -0.6197467428098116 0.0 -188.67374472690835 -10.203592144986466
35.432091581832786 1.7702128417833156 -0.5347711551369823 -0.6910805879429431 -1.2302632361530577 -0.9700255426585871 0.0 -188.66961780878623 -10.203592144986466
37.13210877083573 2.316822681141389 -0.17038344581466647 -0.13574708289267212 -1.363726972546464 -0.9859179574191446 0.0 -188.66357847107398 -10.203592144986466
30.16718379623728 2.481071954272611 -0.11529049298454197 -1.8771711911642213 -1.486362700282149 -1.0781665801882943 0.0 -188.66046705563176 -10.203592144986466
42.39877977991324 4.001407189272876 -0.6019983120581258 -1.617438091528848 -1.093287722091862 -0.5514237015268879 0.0 -188.654064537297 -10.203592144986466
21.529111155582665 1.1312605864628038 -0.7201121544887883 -1.6013781047708298 -1.5408779924370757 -1.0543402965503652 0.0 -188.65063606317 -10.203592144986466
