KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
21.360893087109066,-2.4050918826108716,-1.438291654718697,84.40522606422078,98.74661261180071,2.031331110880281,1.4077186265714448
