mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.5551897662091998,1.0779126979582534,,,,,,
,,66.02341039050043,-1.7569060398748677,-1.0303355224753958,41.367984055736464,53.078913621170244,0.921824287668998
