,jd,mag,mag_unc,filter,limmag,programid
0,44243.32674259357,23.75393005925662,0.1,ps1__g,inf,0.0
1,44243.32674259357,23.704646900679414,0.1,ps1__r,inf,0.0
2,44243.32674259357,28.620053726900945,0.1,ps1__i,inf,0.0
3,44243.32674259357,22.6903072442645,0.1,2massh,inf,0.0
4,44243.32674259357,23.0728314342734,0.1,sdssu,inf,0.0
5,44243.32674259357,26.183109234719417,0.1,ps1__z,inf,0.0
6,44243.42674259357,22.232225307866955,0.1,ps1__r,inf,0.0
7,44243.42674259357,23.326480998252354,0.1,ps1__z,inf,0.0
8,44243.42674259357,22.274691987652684,0.1,ps1__g,inf,0.0
9,44243.42674259357,22.099399129799245,0.1,sdssu,inf,0.0
10,44243.42674259357,25.50915152343095,0.1,ps1__i,inf,0.0
11,44243.42674259357,21.710977563965457,0.1,2massh,inf,0.0
12,44243.526742593574,20.676306115606366,0.1,2massh,inf,0.0
13,44243.526742593574,20.51781524004278,0.1,ps1__r,inf,0.0
14,44243.526742593574,20.643707140698414,0.1,ps1__z,inf,0.0
15,44243.526742593574,20.874490899903364,0.1,ps1__g,inf,0.0
16,44243.526742593574,21.110885871169415,0.1,sdssu,inf,0.0
17,44243.526742593574,22.93056919427332,0.1,ps1__i,inf,0.0
18,44243.62674259357,21.53215202378277,0.1,2massh,inf,0.0
19,44243.62674259357,22.09841885161132,0.1,ps1__i,inf,0.0
20,44243.62674259357,19.824655468667196,0.1,ps1__z,inf,0.0
21,44243.62674259357,19.900936895073002,0.1,ps1__r,inf,0.0
22,44243.62674259357,20.471262895680653,0.1,ps1__g,inf,0.0
23,44243.62674259357,21.04615320929508,0.1,sdssu,inf,0.0
24,44243.72674259357,19.091122224215855,0.1,ps1__r,inf,0.0
25,44243.72674259357,21.796833251742942,0.1,ps1__i,inf,0.0
26,44243.72674259357,19.84044659108885,0.1,ps1__g,inf,0.0
27,44243.72674259357,21.067231761439494,0.1,sdssu,inf,0.0
28,44243.72674259357,21.269636494001638,0.1,2massh,inf,0.0
29,44243.72674259357,18.934798692676164,0.1,ps1__z,inf,0.0
30,44243.82674259357,20.945458141446398,0.1,2massh,inf,0.0
31,44243.82674259357,18.720632678030725,0.1,ps1__z,inf,0.0
32,44243.82674259357,21.54171510113399,0.1,ps1__i,inf,0.0
33,44243.82674259357,21.225581251394466,0.1,sdssu,inf,0.0
34,44243.82674259357,18.76538504147438,0.1,ps1__r,inf,0.0
35,44243.82674259357,19.543686281320966,0.1,ps1__g,inf,0.0
36,44243.92674259357,20.706507480081022,0.1,2massh,inf,0.0
37,44243.92674259357,18.56927593508987,0.1,ps1__r,inf,0.0
38,44243.92674259357,19.43955109087612,0.1,ps1__g,inf,0.0
