timeshift inclination_EM log10_mej_dyn log10_mej_wind v_ej_dyn v_ej_wind Ye_dyn Ye_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-1.0108146500100457 0.25032299827682886 -1.8496515546753836 -2.005705502162577 0.3004912359963988 0.12003728258278154 0.2262083565038388 0.3366739195102374 2.838019072120393 106.85128341497247 0.0 -13.415611141227098 -4.205971176719664
-2.041608662668124 0.655105494413707 -1.4764637778506873 -3.83706911592645 0.2963070030501292 0.07309504433858438 0.3028153573339863 0.281526198565442 2.555580194265545 26.137449964887512 0.0 -12.13474385817183 -4.205971176719664
-7.03616353664823 0.42011536342322137 -1.4158187429018558 -0.9709656616478921 0.1853562921019079 0.08191643065788581 0.1857225473116282 0.38371775371893946 2.126901297505803 61.842672370807165 0.0 -11.930128215929365 -4.205971176719664
-0.5415520080577902 0.11663179751500553 -1.9990545966387132 -1.4963154135077916 0.14411463748882763 0.07758312304394384 0.2390194944582787 0.3407681112936157 1.446550810724314 183.48720127682523 0.0 -11.12725710738917 -4.205971176719664
-1.0509385709023888 0.004891383237462353 -2.916877433694211 -1.5637141913098902 0.17378091409278612 0.09401533542896112 0.2738234634413456 0.26783889483717016 2.511657536285003 69.70301169946859 0.0 -10.983585803693884 -4.205971176719664
-2.603868544101715 0.015446261501648524 -1.4574220646619795 -0.7558648490905764 0.18771034955978394 0.07221148610115051 0.27981302738189695 0.35805865526199343 0.5077079057693481 105.23669004440308 0.0 -10.945531073650073 -4.205971176719664
-1.470021638800393 0.2404540276188784 -3.1185813466201235 -1.5898270098870397 0.2875071368221157 0.11475044750838237 0.18813076485156252 0.27299013464540567 2.711743829236776 47.80943325537687 0.0 -10.825848973872251 -4.205971176719664
-2.577719028942977 0.37326894897261337 -3.948536957732245 -0.5783617121179039 0.1274391490423415 0.07763844565328773 0.17626162501697556 0.304502643374567 0.6340574376477734 161.04244702334844 0.0 -10.615866252463334 -4.205971176719664
-5.937209526908054 1.3162898374010465 -2.1802452975201128 -0.8201830383667787 0.19174427724956014 0.14902014539913083 0.33878126700725364 0.23212458480886675 2.1798789224658957 117.2661143155119 0.0 -10.50027756727972 -4.205971176719664
-1.0857008695602417 0.6672913799129895 -2.163638634800911 -2.466102690696716 0.20931492269039154 0.14275392293930053 0.3332117438316345 0.20343791246414186 2.952410155534744 23.874600529670715 0.0 -10.398504426041232 -4.205971176719664
-3.746020209694927 0.9910529251020499 -1.537344324529501 -1.2041409782050811 0.24410643713441332 0.11139145001179898 0.19497448619408864 0.2399277363099662 2.6982716554374933 29.86041683928432 0.0 -10.296415541608376 -4.205971176719664
-2.634685635971314 0.6784597149802506 -2.9406949836738994 -1.2506566774990109 0.2556229671934095 0.06358533212380263 0.260012712547313 0.3003522854792132 1.6922547118806341 81.15192168692282 0.0 -10.22077203924021 -4.205971176719664
-2.687651612205295 0.012609342065050972 -2.6154181605182485 -1.4223859232577318 0.1990485975965431 0.10052345969662406 0.20946028987201165 0.3326606360522123 2.0152384145147506 11.33234278618857 0.0 -10.193991126647193 -4.205971176719664
-3.711447082179821 0.46863299481922926 -1.8530808933157723 -1.1932507339800122 0.14073972628129183 0.12140377896528341 0.16388681964848179 0.39189444280323216 1.7559989041879633 80.00202505695293 0.0 -10.184586971134955 -4.205971176719664
-2.4448152313602254 0.8008402628037089 -2.107376015881511 -0.94348628909222 0.17531545011799307 0.08927711520328306 0.23251201677750055 0.3556911189340656 1.3002087919343586 117.35294261542602 0.0 -10.163525332434801 -4.205971176719664
-0.6934931508167832 1.3143736213201416 -2.444225950503265 -1.6878888230935947 0.2121781706079493 0.09464854286423949 0.30311450268685336 0.3072452478969483 2.6945920564582644 11.163689987543608 0.0 -10.047258037585117 -4.205971176719664
-3.685739712875743 0.18024360776418202 -2.847005601581817 -0.8369170222685991 0.15793618566888631 0.13653915931225374 0.28350552854404476 0.29958030999617796 2.9012841687298767 70.65258307096867 0.0 -10.026965550760258 -4.205971176719664
