luminosity_distance timeshift log10_mej log10_vej log10_Xlan inclination_EM em_syserr Ebv log_likelihood log_prior
86.97467470449662 -4.619958946898285 -1.1371796955178235 -0.8238788053868343 -6.624490882327558 1.0553407861795008 0.5602953673149824 0.0 -18.79190647603632 -11.75698202984055
83.42259351924717 -3.699289766732469 -1.078438503727063 -1.0821381436165367 -5.943634641391357 0.39640081627097346 0.7017881243778942 0.0 -15.032860775796903 -11.75698202984055
93.62498927682992 -3.4628521947238218 -1.2007250829766902 -0.9685978107633629 -8.121828937345816 1.4029063643571182 0.5272476227261412 0.0 -12.841532608416077 -11.75698202984055
101.81385054011055 -2.588652523511495 -0.9989240197553455 -0.9577107481332725 -6.479612098793096 1.332295760838906 0.5545584745296355 0.0 -12.581435675614978 -11.75698202984055
97.7861226017099 -2.4310885608608537 -0.9513929645010539 -0.7630036618712691 -6.122652634462667 1.4002898141924829 0.6678838934488414 0.0 -12.437448525375881 -11.75698202984055
76.94425846614782 -4.805434038826599 -0.9371168221254003 -1.1149517459690408 -8.153613555070201 0.738534391960849 0.7753279214090165 0.0 -12.375350914183784 -11.75698202984055
38.84902687020829 -4.212056427729846 -1.9875334450349955 -1.240662475649168 -7.211568723960386 0.5226209977908863 0.7386235824838532 0.0 -12.170152387044332 -11.75698202984055
52.96465452383874 -2.275794688685335 -2.041577810413231 -1.1782333921920483 -6.924450310573194 0.8884631314999144 0.5362590268786571 0.0 -12.11926640262249 -11.75698202984055
57.552666294344675 -1.6183415654299775 -1.6211653485659288 -0.8044500189791464 -6.477657912146384 0.2626970051423663 0.5081586248859231 0.0 -12.09776005545196 -11.75698202984055
109.1694497174192 -6.49042357341554 -0.5810224223536591 -1.0166458091124433 -8.249186094790792 1.0859828795188249 0.3833282596076361 0.0 -12.087044950034203 -11.75698202984055
60.559824743047514 -1.2336993060849784 -1.3838173870871193 -0.7933582360431519 -8.771344346842469 0.2366073395962929 0.5502109136881558 0.0 -12.080127182358801 -11.75698202984055
77.13105410579193 -3.782306548661894 -1.4279359214536327 -1.3152477822071598 -7.502195647796713 0.9984494695926304 0.4268944108796403 0.0 -12.077637228480782 -11.75698202984055
97.3663778537295 -2.227915828568034 -1.2726748182712473 -0.9016006453411795 -7.163898750983156 0.7869061508524191 0.6310542494646747 0.0 -12.016383337475535 -11.75698202984055
114.27837812392944 -2.983649515809466 -0.7342260109134457 -0.6381603762940988 -7.692256098437133 0.6563935122329306 0.701227754789777 0.0 -12.009941634617206 -11.75698202984055
79.43036411704045 -5.247595706800247 -0.8937142551636104 -1.033504574685944 -8.399770454870696 1.1773691967772637 0.7842714051685774 0.0 -11.961899345859615 -11.75698202984055
75.26116457439515 -4.276711571594449 -1.4299118222881206 -1.111549205153141 -7.179142123623886 0.5989361321330234 0.6109862728288599 0.0 -11.950518985918114 -11.75698202984055
141.434867121913 -2.2483199397759455 -0.5651704031487204 -0.6250905184972694 -6.955689632149781 1.4553642359764485 0.6552149724745907 0.0 -11.738021125688714 -11.75698202984055
46.17762264806963 -3.2420188472705167 -1.9999129522623764 -1.1418998040308863 -7.1568063136748785 0.40740020379053726 0.653954210583993 0.0 -11.707631731043389 -11.75698202984055
72.75982296141237 -2.8203264129411263 -0.9428299808103597 -0.5685966039677389 -8.090308500667355 0.7978283324880093 0.5312335086633277 0.0 -11.675167143725156 -11.75698202984055
48.858173419955584 -4.926123650379944 -1.2338339558727935 -0.9060132564982374 -7.248065488715835 0.4199231170441607 0.5214540053602298 0.0 -11.579686914840469 -11.75698202984055
62.02282267944821 -2.42532607830678 -1.5312683920077537 -0.8606108932217664 -7.097842033759776 0.9590848262950544 0.6833622420435861 0.0 -11.558006519087648 -11.75698202984055
