mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.6078755099995632,1.4255749960515613,,,,,,
,,38.9822932128647,-2.555796230978117,-2.9470572986959835,18.379310359656227,168.3449733298518,-0.21726271524137075
