    0.182388558802407204E+03    0.270251533069779057E+02    0.377258542289232039E+02   -0.941427265811855651E+00   -0.291068201550186512E+01   -0.964559488005009236E+00   -0.312078636134280430E+03
    0.194038814442826549E+03    0.179241264738464139E+02    0.370855942967262280E+02   -0.984056607853458720E+00   -0.289454091971721761E+01   -0.924917636177891023E+00   -0.310386805825525016E+03
    0.194948189607177909E+03    0.303662482438527945E+02    0.156533360736356286E+02   -0.968354246131979846E+00   -0.290824092202643181E+01   -0.938453689305243088E+00   -0.310323569104612716E+03
    0.187810077900646377E+03    0.213802113435532455E+02    0.344185010398691631E+02   -0.969515540473083304E+00   -0.294869903027207947E+01   -0.959627417214031109E+00   -0.310035248624401447E+03
    0.192926924349904567E+03    0.294550534254609886E+02    0.124261644859713805E+02   -0.940100047177316434E+00   -0.288469876886731535E+01   -0.955816823758731449E+00   -0.309647646380095296E+03
    0.196369143779719167E+03    0.310334404765471810E+02    0.160988881880733530E+02   -0.978663031614138701E+00   -0.280166185028245129E+01   -0.941063254629722401E+00   -0.309643626520208386E+03
    0.191239553712317331E+03    0.234136527009165505E+02    0.276350394766721372E+02   -0.100923572992894117E+01   -0.281339552157484363E+01   -0.939762126215075710E+00   -0.309573358202584132E+03
    0.184996350106038449E+03    0.225330853232814974E+02    0.180970212984492029E+02   -0.953345926360273710E+00   -0.298842061760569910E+01   -0.964119111613548796E+00   -0.309474700964820954E+03
    0.188822320613970930E+03    0.165964951090885933E+02    0.427594045520460497E+02   -0.988493021084107637E+00   -0.285367746596002148E+01   -0.939908300673135688E+00   -0.309297455150651217E+03
    0.188082488473216301E+03    0.231531492164720945E+02    0.334993506666556087E+02   -0.967538835750412440E+00   -0.285976406529854987E+01   -0.963033052876275164E+00   -0.309213426819797576E+03
    0.193122098880494775E+03    0.232150334531952964E+02    0.203045614594718877E+02   -0.962917442386664657E+00   -0.291406897660077835E+01   -0.959930494332293271E+00   -0.309210816765439859E+03
    0.192603804044899704E+03    0.265755995030977950E+02    0.220623625504443659E+02   -0.101510324866477286E+01   -0.283980572219673189E+01   -0.943923029539796232E+00   -0.309071634505566919E+03
    0.186919682787740470E+03    0.180033524064971786E+02    0.309460142869183379E+02   -0.925403403174303918E+00   -0.289164244349222166E+01   -0.965134668682928076E+00   -0.309007475247455886E+03
    0.188269874832110929E+03    0.155304895017625189E+02    0.306003449804740910E+02   -0.100087345369194347E+01   -0.285858055076483941E+01   -0.943160458165106519E+00   -0.308994859663318323E+03
    0.191838163849127568E+03    0.204724066735172485E+02    0.278671270108930464E+02   -0.948462345897655101E+00   -0.280383264743926564E+01   -0.953254845230128822E+00   -0.308943317977603670E+03
    0.189008172109545370E+03    0.152974779960822822E+02    0.297422571976676657E+02   -0.100629098762881708E+01   -0.289357398099541197E+01   -0.952667749192190882E+00   -0.308895042891562639E+03
    0.198221518306678121E+03    0.155276077495491460E+02    0.295230521474628382E+02   -0.100665727339303279E+01   -0.282361149353015239E+01   -0.920983256907269343E+00   -0.308848137224261052E+03
    0.187048186097063962E+03    0.167813806798993319E+02    0.274201252817405852E+02   -0.952665294829554199E+00   -0.294928007002253345E+01   -0.960371700437092635E+00   -0.308714893882307990E+03
    0.193425523372992501E+03    0.256774068617741804E+02    0.288075088072974417E+02   -0.987837311034525767E+00   -0.288472026412390425E+01   -0.925670990779499103E+00   -0.308706491952582326E+03
    0.191449837045010639E+03    0.208149471597526166E+02    0.321285997570440287E+02   -0.975746089398909833E+00   -0.295653774355983279E+01   -0.934089885624246108E+00   -0.308659629868387754E+03
    0.193647297902103475E+03    0.308731990381539845E+02    0.113666095393852267E+02   -0.972829148649332343E+00   -0.286571325928140030E+01   -0.953957127199422938E+00   -0.308634276748224579E+03
    0.185944825239480281E+03    0.230683810770291018E+02    0.189676325307483253E+02   -0.964109292694525832E+00   -0.291234633006122356E+01   -0.960591198037210603E+00   -0.308616216731518762E+03
    0.199189992748263052E+03    0.228154356456471028E+02    0.200208031069758974E+02   -0.976227753694266953E+00   -0.290898537344743513E+01   -0.937610912449919454E+00   -0.308600575897304225E+03
    0.195473436022902007E+03    0.150513100943167970E+02    0.290474632635308510E+02   -0.938586125427701257E+00   -0.289136356951687823E+01   -0.940088035452474546E+00   -0.308585734113856120E+03
    0.195012035078550440E+03    0.252866178645210624E+02    0.351027360195810942E+02   -0.975284443642666865E+00   -0.288835826282831087E+01   -0.929859628058431475E+00   -0.308570454388437668E+03
    0.184254342034898116E+03    0.200758261406481076E+02    0.320158190697778835E+02   -0.967734222519541998E+00   -0.297206260487438279E+01   -0.953749411583564299E+00   -0.308566702622385719E+03
    0.188424592496736295E+03    0.246979449049623341E+02    0.223206035881526823E+02   -0.932513617144802520E+00   -0.296404568254403689E+01   -0.951078398166874894E+00   -0.308493676970292199E+03
    0.188752311479460417E+03    0.243035774880753905E+02    0.226859213794739638E+02   -0.981320053653940594E+00   -0.284258081629018289E+01   -0.962442006931643501E+00   -0.308450336033630549E+03
    0.188940433655543444E+03    0.218600604446610305E+02    0.348180745849169071E+02   -0.969996951527418938E+00   -0.287761794963896822E+01   -0.936419089671377769E+00   -0.308400621170253089E+03
    0.186611307522071115E+03    0.235379713238139914E+02    0.365675294512520495E+02   -0.991098113448529716E+00   -0.292440924921019985E+01   -0.948292689098523045E+00   -0.308290376859840478E+03
    0.192272389788627748E+03    0.254899129634779982E+02    0.263864350433587767E+02   -0.975201771369406556E+00   -0.279892740127304052E+01   -0.939699093592360146E+00   -0.308279953694540609E+03
    0.186611437400227459E+03    0.230183744055497357E+02    0.309388847263071689E+02   -0.956381752109077166E+00   -0.291605343090332347E+01   -0.966151481653743982E+00   -0.308267796801176985E+03
    0.183237097940959785E+03    0.218018061439743605E+02    0.360321526831066663E+02   -0.924542772207826546E+00   -0.290766452533863928E+01   -0.964309211979909264E+00   -0.308219765561678969E+03
    0.186675618198892323E+03    0.266827515555202872E+02    0.212973968026407547E+02   -0.973315859650709436E+00   -0.289943041811448676E+01   -0.954232334029797791E+00   -0.308217453548141918E+03
    0.194420939259031030E+03    0.192941013330004978E+02    0.196915957131884625E+02   -0.944817039776707279E+00   -0.287106504972923648E+01   -0.955978089229336803E+00   -0.308200493483759772E+03
