mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.5884196299603048,1.336348823917422,,,,,,
,,57.4760704000348,-2.2307778785738344,-2.129163701543712,85.54017021533036,162.81571964849496,-0.1514062201647577
