

    0.146718313398324087E-98    0.590789334205982868E+03    0.632666299648360635E+02    0.381101516218847962E+02    0.667157435483352543E+02    0.884841031847895088E+00   -0.567160297832701943E+00   -0.228252443342007627E+01   -0.128525730950634509E+01
    0.190596671020402861E-98    0.590262137931558641E+03    0.716418623924255371E+02    0.328645098209381104E+02    0.208625543117523193E+02    0.619958931054277795E+00   -0.115536546707153320E+01   -0.262908256053924561E+01   -0.857976853847503662E+00
    0.220648703772182968E-98    0.589965407009892715E+03    0.778151392936706543E+02    0.605690824985504150E+02    0.861272871494293213E+01    0.141396862894591435E+01   -0.411752104759216309E+00   -0.104988944530487061E+01   -0.120216983556747437E+01
    0.265263472925211168E-98    0.589593197343087240E+03    0.129793906050012737E+03    0.471225649189896529E+02    0.350569106076125152E+02    0.746509100524790248E+00   -0.534826432166720211E+00   -0.196555782495127485E+01   -0.588851693674762977E+00
    0.279362453336293255E-98    0.589485718122911294E+03    0.900891723343364959E+02    0.218213101096972935E+02    0.156708158950013576E+02    0.631532731732184494E+00   -0.178809393369608904E+01   -0.172471151875338968E+01   -0.106566935041769284E+01
    0.380485700306858210E-98    0.588863934791567090E+03    0.352771868838685521E+02    0.294764982714147763E+02    0.441935804278988229E+02    0.109751366832746489E+01   -0.871040193224853931E+00   -0.171353693941891549E+01   -0.188248430242425147E+01
    0.507098769637914162E-98    0.588285514139059728E+03    0.370565652847290039E+02    0.620257973670959473E+02    0.256466281414031982E+02    0.100262851868089320E+01   -0.594663500785827637E+00   -0.156936490535736084E+01   -0.119255307316780090E+01
    0.899849455546942062E-98    0.587134564526676968E+03    0.715890361587289874E+02    0.405759854306082559E+02    0.786737924761205818E+02    0.131124649227454038E+01   -0.763935872141525030E+00   -0.277570619145257158E+01   -0.100685134504273477E+01
    0.973859543845544322E-98    0.586972579056620589E+03    0.730882735481522872E+02    0.348106446085371175E+02    0.607019832817343854E+02    0.100880823613355419E+01   -0.139553838246172957E+00   -0.211609235017086084E+01   -0.127518865370363388E+01
    0.101739417311913940E-97    0.586881207171823235E+03    0.528826261171322116E+02    0.180831472743947366E+02    0.105303720241677468E+02    0.143464206218993628E+01   -0.188689273407624758E+01   -0.166188603066940699E+01   -0.103067118715036199E+01
    0.107083022610668148E-97    0.586774921654431751E+03    0.933984362775899086E+02    0.570111630521999260E+02    0.879128517430612533E+01    0.128086390833469199E+01   -0.748402552389618725E+00   -0.230069421354780657E+01   -0.111712483192040124E+01
    0.169832679694152594E-97    0.585848596865570130E+03    0.963079693175340594E+02    0.292053287423659569E+02    0.171788432671568465E+02    0.118224324144961890E+01   -0.616214295763165998E+00   -0.169621977902745269E+01   -0.778449839809505661E+00
    0.276358572069212032E-97    0.584870919652756584E+03    0.350068066680059857E+02    0.368826841795255262E+02    0.673901264915726443E+02    0.332559243631544432E+00   -0.165286037317452106E+01   -0.188631283890995260E+01   -0.963754362345400573E+00
    0.382503586541998130E-97    0.584216935736519417E+03    0.890560760940481657E+02    0.261414433666489003E+02    0.281726671012802541E+02    0.560328186723302091E+00   -0.121172920347832158E+01   -0.227030169112534841E+01   -0.675310736634886499E+00
    0.456851718367693435E-97    0.583857787804572467E+03    0.108784810988738997E+03    0.291342581866885553E+02    0.620619471913681409E+02    0.693651243586501653E+00   -0.377078845347606384E+00   -0.203764576738154179E+01   -0.749790076542785400E+00
    0.756354186290972683E-97    0.582845579762420698E+03    0.136592177983024612E+03    0.335428523265274592E+02    0.337315545567830766E+01    0.879814716168310307E+00   -0.344646670481365547E+00   -0.220512593780016175E+01   -0.551755098440484204E+00
    0.115940395724487366E-96    0.581987370401958970E+03    0.828936254205793261E+02    0.196552246532064743E+02    0.457873802055230072E+02    0.106176273604028593E+01   -0.163750178187764028E+01   -0.126341727764689282E+01   -0.874041512653957575E+00
    0.205715343537339898E-96    0.580836629838743534E+03    0.258720341250996242E+02    0.546600004446716383E+02    0.702510298107940212E+01    0.155085556935768643E+01   -0.284040486721721663E+00   -0.169556796300161206E+01   -0.179808630895413746E+01
    0.272455406745562691E-96    0.580270760448654187E+03    0.111227720484795384E+03    0.298858454800198672E+02    0.260721189413284513E+02    0.661673456109791336E+00   -0.427471707526412281E+00   -0.279281245625256203E+01   -0.846912771135813980E+00
    0.420420095346583006E-96    0.579399295233338648E+03    0.120192248987641932E+03    0.454666806053148704E+02    0.465731452066667373E+02    0.128212372094080762E+01   -0.725244871275966707E+00   -0.198885242700795395E+01   -0.610361708953635951E+00
    0.499342621849503916E-96    0.579051312905995701E+03    0.485838256928197083E+02    0.459910874543064097E+02    0.856332886932661685E-01    0.100308868391984185E+01   -0.174731288365004844E+01   -0.106027767171849718E+01   -0.666672957017636403E+00
    0.757093825583649803E-96    0.578215017230687636E+03    0.104660165309906006E+03    0.221245801448822021E+02    0.643341135978698730E+02    0.130074616546006139E+01   -0.569270730018615723E+00   -0.237169063091278076E+01   -0.929038852453231812E+00
    0.117980320129815452E-95    0.577323879510157894E+03    0.553593096181532545E+02    0.411113007026604862E+02    0.792491735067932837E+02    0.117329660797702640E+01   -0.491640109720803409E-03   -0.174456505657120586E+01   -0.102315322235998396E+01
    0.347461834932184532E-95    0.575159699261269111E+03    0.268841106916545058E+02    0.245720895210640649E+02    0.222576335357620572E+02    0.108445828642611186E+01   -0.242449667859882423E+00   -0.106431736454591519E+01   -0.209524392983457997E+01
    0.248062661352625045E-94    0.571224569726172035E+03    0.401757836341857910E+02    0.675165903568267822E+02    0.457268947362899780E+02    0.954033356759425910E+00   -0.898136973381042480E+00   -0.156160199642181396E+01   -0.861575782299041748E+00
    0.272250929174860861E-94    0.571034577888652393E+03    0.304361838141292012E+02    0.207905139720381413E+02    0.548080398129417468E+01    0.145696900310150368E+01   -0.795784776100878499E-01   -0.274930041541639536E+01   -0.225401203914172710E+01
    0.573762880192122486E-94    0.569539687567642432E+03    0.271660760648934954E+02    0.478594964079731113E+02    0.770743870799859820E+02    0.115188451572075778E+01   -0.155395107739056471E+01   -0.117619773980883058E+01   -0.151477483630462939E+01
    0.600918653754186190E-94    0.569443294590393521E+03    0.996500422895118021E+02    0.505072407185822385E+02    0.220786835704457189E+02    0.152552097048464042E+01   -0.394322283848291599E+00   -0.154306375039182586E+01   -0.116250071637199071E+01
    0.771322025255398536E-94    0.568940095571064148E+03    0.122340679168701172E+03    0.541136205196380615E+02    0.109437775611877441E+02    0.262820463780980784E+00   -0.105746436119079590E+01   -0.220485031604766846E+01   -0.663060128688812256E+00
    0.115665465366889210E-93    0.568125826841477647E+03    0.628589526979059769E+02    0.181961026554375707E+02    0.722249599244101574E+02    0.627411019686903049E+00   -0.858230384403451341E+00   -0.161586837096072289E+01   -0.129147523088579419E+01
    0.183469084709110605E-93    0.567199232446970427E+03    0.831898002855670740E+02    0.288808170789970831E+02    0.703685292954297239E+02    0.808605327262010620E+00   -0.168959934007614754E+01   -0.224831291328908733E+01   -0.665966399220506489E+00
    0.191411272194378014E-93    0.567110569810828565E+03    0.658310538574704509E+02    0.184856401866015396E+02    0.811585905312370670E+02    0.565321423674839840E+00   -0.774064702307704078E-01   -0.169615993046533786E+01   -0.117323605412733789E+01
    0.315134401809958711E-93    0.566109513861694268E+03    0.801927712681326739E+02    0.581220937438712113E+02    0.225471390349158121E+02    0.790415138119196503E+00   -0.148457215620121241E+01   -0.241393153157991858E+01   -0.957798090981524020E+00
