mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.6929298065540654,1.0917310014606403,,,,,,
,,68.11421975013441,-1.6402632688268848,-1.0798886691036462,84.54114771937543,99.73576274471596,-0.042048338501517235
