    0.322599944559864070E+03    0.310111270347777506E+02    0.478662604620394347E+02    0.504397398409170084E+00   -0.722965384823132773E+00   -0.274767978405183033E+01   -0.198814463812550568E+01   -0.224242327972854270E+02
    0.271213386308806491E+03    0.343250408000079616E+02    0.292064069647591182E+02    0.308797156798000016E+00   -0.566156659319565714E+00   -0.223449033072075398E+01   -0.251799997600754111E+01   -0.223046637696169334E+02
    0.337154448032379150E+03    0.611354005336761475E+02    0.152054589986801147E+02    0.813169077609379065E+00   -0.790866732597351074E+00   -0.295792222023010254E+01   -0.297383281588554382E+01   -0.220167574629585800E+02
    0.303147993239193283E+03    0.303029342263142212E+02    0.242129318466777903E+02    0.143758346663144998E+01   -0.192295921179267704E+01   -0.100671787481468922E+01   -0.191766084013298577E+01   -0.218893479285950185E+02
    0.221538217046927713E+03    0.291426720969710047E+02    0.177271683464717604E+02    0.153282358844131950E+01   -0.170241772857127271E+01   -0.178786384416016775E+01   -0.271250276852868666E+01   -0.216003605759183586E+02
    0.377151872471883564E+03    0.317690239796728875E+02    0.289617035734067869E+02    0.934032815738030431E+00   -0.152374822446211655E+01   -0.155969973581948218E+01   -0.165190920641466632E+01   -0.214148633310069343E+02
    0.293525631838138452E+03    0.477062348826838374E+02    0.378200521558026352E+02    0.111638583574892603E+01   -0.301646738416363025E+00   -0.264838782954044616E+01   -0.252842706049403443E+01   -0.212970395135370651E+02
    0.201274420511915679E+03    0.666711216909201880E+02    0.735840537171359585E+02    0.141511836576320160E+01   -0.145568210726328484E+01   -0.107987293539817841E+01   -0.179685860552070364E+01   -0.212876072665381315E+02
    0.175027400255203247E+03    0.589407420158386230E+02    0.745384919643402100E+02    0.110140219781920279E+01   -0.146170544624328613E+01   -0.207495450973510742E+01   -0.273967805504798889E+01   -0.209751322288246485E+02
    0.264731078324552243E+03    0.497201664316816192E+02    0.705345889551523015E+02    0.119450516765404369E+01   -0.287077200117488385E+00   -0.218234334676166952E+01   -0.219502452453097341E+01   -0.209521104836691947E+02
    0.224128718528188188E+03    0.197394121274828294E+02    0.324888716631744927E+02    0.763238780768523473E+00   -0.194355541281817312E+01   -0.155094385700392423E+01   -0.213729102244865743E+01   -0.208642431066389946E+02
    0.266732299169709506E+03    0.313071030432448225E+02    0.736040116394716648E+02    0.149279434498814800E+01   -0.144496886090858867E+01   -0.100451080304748341E+01   -0.224703741761365672E+01   -0.208078013376228768E+02
    0.126979625092285019E+03    0.634598723877399777E+02    0.723108069107571225E+02    0.120599213837506936E+01   -0.147140357019472279E+01   -0.198035545983466776E+01   -0.252509430715289263E+01   -0.207032913899699480E+02
    0.467611036527837143E+03    0.450100256800136975E+02    0.144211799560749991E+02    0.847216658314460691E+00   -0.157320954812833080E+01   -0.167134319565604073E+01   -0.155058243272378915E+01   -0.206409720963006365E+02
    0.273763943636990632E+03    0.191536798620190503E+02    0.879997487725337209E+02    0.804245660928757156E+00   -0.121231953300296613E+01   -0.163638330035570134E+01   -0.163958514403011768E+01   -0.205098918140173794E+02
    0.162714969629160862E+03    0.210656692620805934E+02    0.706486966252901851E+02    0.125872529912429254E+01   -0.194173135013836839E+01   -0.155239544151171094E+01   -0.230751470587520124E+01   -0.204154050057461198E+02
    0.176634744931473506E+03    0.598589207116768947E+02    0.101763979350649088E+02    0.143955008348079971E+01   -0.172295044128493635E+01   -0.219404650185790828E+01   -0.262162207894252752E+01   -0.204129081555789398E+02
    0.248548539062651400E+03    0.290862868596529367E+02    0.152731063277957748E+02    0.101782001528751365E+01   -0.117143992731165181E+01   -0.255981874903605711E+01   -0.193073957752620773E+01   -0.203136906963206059E+02
    0.211174804776365306E+03    0.598409705412432160E+02    0.593918001351768510E+02    0.134116172386607113E+01   -0.798418695671130108E+00   -0.222422466771346494E+01   -0.286066309955607467E+01   -0.202601072562132778E+02
    0.296687550350834726E+03    0.329507297051518364E+02    0.198403816367380124E+02    0.314336298841771111E+00   -0.157150920295296759E+01   -0.123419402280178314E+01   -0.184926391301250836E+01   -0.200770559080440520E+02
    0.307616940078176469E+03    0.390916022955285598E+02    0.254802370771943387E+02    0.973471328961717064E+00   -0.570951737386379499E+00   -0.243195226231145867E+01   -0.284360047717224296E+01   -0.200202020092062654E+02
    0.212233100107507340E+03    0.550113552303169442E+02    0.243967853647978856E+02    0.103121927953782500E+01   -0.143053499173268395E+01   -0.200243933386831241E+01   -0.274058602135116125E+01   -0.199855357503283528E+02
    0.494297857823728179E+03    0.695983978467698989E+02    0.720314180333327059E+01    0.454072360320404600E+00   -0.760480886416017743E+00   -0.144585229178372110E+01   -0.163788178281161478E+01   -0.199656932577701518E+02
    0.248602751619765684E+03    0.268648792596598653E+02    0.681823420669200857E+02    0.683415427183483803E+00   -0.109351990225315121E+01   -0.236204763678614160E+01   -0.266670390142600056E+01   -0.199624275170628067E+02
    0.292836923000486024E+03    0.395384947598708294E+02    0.264143975005027052E+02    0.135231412572571341E+01   -0.500854235826005301E+00   -0.271633450089147344E+01   -0.281665855081734406E+01   -0.199574547908862492E+02
    0.313806158798651438E+03    0.211303072847123765E+02    0.277320542407727331E+02    0.124909476548368215E+01   -0.877444128055690165E+00   -0.260328529740721892E+01   -0.186977830792427735E+01   -0.199408042991228420E+02
    0.331080798407110990E+03    0.368829280650156761E+02    0.837813678541663087E+01    0.637348783986981693E+00   -0.124770085755583771E+01   -0.199903604014736436E+01   -0.187710250044078575E+01   -0.198748161503441878E+02
    0.222564392741851691E+03    0.279853463105636209E+02    0.115089062723727409E+02    0.147519670436769856E+01   -0.127755390145137659E+01   -0.162427478309899875E+01   -0.261416930188627061E+01   -0.198374040561138756E+02
    0.144520471750982409E+03    0.635204433367607919E+02    0.892992013299102325E+02    0.134287094444141930E+01   -0.124066653665451865E+01   -0.176857406732973610E+01   -0.242971386700731884E+01   -0.198087279261202909E+02
    0.313697282695789966E+03    0.272838417187983069E+02    0.271310793842936349E+02    0.111971883792183435E+01   -0.434029854387375513E+00   -0.294049177562072694E+01   -0.251953200875974970E+01   -0.197764307045866126E+02
    0.257206140507953705E+03    0.196703669964892747E+02    0.541882810209546761E+02    0.775324926172766826E+00   -0.161399431926273884E+01   -0.139390333450885762E+01   -0.207666309681446482E+01   -0.197631841706109554E+02
    0.200050131966261745E+03    0.608209098492524589E+02    0.693671328009012313E+02    0.148765840717940034E+01   -0.135537065861419337E+01   -0.105842460181900977E+01   -0.234121976692063161E+01   -0.197506022915754258E+02
    0.277776939197125103E+03    0.584161507667843196E+02    0.527573622466970704E+01    0.248586565197466913E+00   -0.114924739062096992E+01   -0.158589204967175212E+01   -0.236252470196660269E+01   -0.197269097439362895E+02
    0.345202921884067678E+03    0.496961278983105501E+02    0.324176602074396527E+02    0.127088697517590887E+01   -0.150500715250267048E+01   -0.128209474908805166E+01   -0.156019409049574387E+01   -0.196443551245027734E+02
    0.243597958040966176E+03    0.460867506869182506E+02    0.849129210614405281E+02    0.147855678063982476E+01   -0.909454472906287004E+00   -0.230982170796497899E+01   -0.262192205283341728E+01   -0.196404800778143169E+02
    0.304008052811239395E+03    0.732013134196260467E+02    0.282232844778978311E+02    0.111915526405942178E+01   -0.104544587566196023E+01   -0.122210585534365856E+01   -0.167668700814146621E+01   -0.195993298313963393E+02
    0.192213037239337780E+03    0.331383480611087791E+02    0.382595600748944094E+02    0.104312542709828437E+01   -0.181509865855287633E+01   -0.154971266645266037E+01   -0.294798273085681384E+01   -0.195751562316393759E+02
