mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.497433418740979,1.1823368958055989,,,,,,
,,54.94967755721041,-1.995891487319444,-1.2286257329570862,31.59317340410806,131.9993582154616,-0.4299917620869955
