    0.800637223760428673E+00    0.689278227095811880E+00    0.466177903618149867E+04    0.132908750794070654E-03    0.809064815369242241E+00    0.186730852623826005E+01
    0.888688685582689430E+00    0.804789954314127254E+00    0.492058849377191564E+04    0.578343453821806783E-03    0.995813459902654463E+00    0.241054684132336572E+01
    0.891604824455060396E+00    0.755035257324676135E+00    0.425728325182587378E+04    0.939287577726450034E-03    0.846750037976700676E+00    0.318503659582543897E+01
    0.806871020640489323E+00    0.722442260981240425E+00    0.467686163134414528E+04   -0.315550016264316282E-03    0.799342112218379031E+00    0.342666382391551183E+01
    0.816761589543955502E+00    0.760170770618502245E+00    0.462024393256105304E+04    0.573430417805421367E-04    0.857576037074077258E+00    0.345052120296354792E+01
    0.854318340797774800E+00    0.730082714309149838E+00    0.422050793729728866E+04   -0.221469535766960375E-04    0.846560911927742410E+00    0.368364739092757176E+01
    0.876835990854793912E+00    0.808105255872646699E+00    0.451975866351625700E+04   -0.100845317010308405E-02    0.983557993900588956E+00    0.379492612759103221E+01
    0.845663492305740894E+00    0.772021432409298436E+00    0.439872484820392583E+04    0.974886526184965936E-03    0.980823378986821259E+00    0.406155498716450225E+01
    0.811332704768945701E+00    0.756354707410422766E+00    0.435465049636030290E+04    0.690963288239958002E-03    0.844481412866553649E+00    0.421604607348582405E+01
    0.850346338897376874E+00    0.716176154516571128E+00    0.434806777750457331E+04    0.162282379076315506E-04    0.893994811523082133E+00    0.427953937534898277E+01
    0.869170261140586931E+00    0.737360131206225677E+00    0.424325957719157941E+04   -0.257379579936704579E-03    0.876295629856103764E+00    0.430421694495685703E+01
    0.871165937843359939E+00    0.725446657405281692E+00    0.412820282299224164E+04   -0.180575016845196744E-03    0.791061265509544143E+00    0.430474621461839035E+01
    0.802510452475385327E+00    0.731403727905792000E+00    0.475459450294826092E+04   -0.341609727041782777E-03    0.857508620174885716E+00    0.432735989441594171E+01
    0.842450326752201661E+00    0.717680689203492816E+00    0.411428292913109726E+04   -0.106626125332691605E-03    0.757617360023145170E+00    0.435080399864430323E+01
    0.837206798888658232E+00    0.801034463175565592E+00    0.491232731660147147E+04    0.193813782451729910E-03    0.977176738489251129E+00    0.449028588551524965E+01
    0.856972126193313977E+00    0.736996296227016567E+00    0.395685142475099656E+04    0.429236796784072337E-04    0.794994183948625865E+00    0.453777414545330249E+01
    0.846058720974221079E+00    0.756975363156271119E+00    0.448573622988313036E+04    0.497503112879196492E-03    0.846834500456282391E+00    0.454538547439177876E+01
    0.800323238652344449E+00    0.704507952829026451E+00    0.468794775590069094E+04    0.373723487127214881E-03    0.807765096679720740E+00    0.455782907665736303E+01
    0.802708081251452765E+00    0.731346395123597781E+00    0.490566963812344056E+04   -0.514685744845738442E-03    0.784607239713542182E+00    0.455849753867465068E+01
    0.897003431319912004E+00    0.785522442774944096E+00    0.488953253429452980E+04   -0.106682054739081682E-03    0.950472971675497158E+00    0.460093036213972351E+01
    0.829897686105135590E+00    0.741166731842875626E+00    0.493418306668354307E+04    0.178941402309551375E-03    0.811165465684134279E+00    0.464701703754461448E+01
    0.824156586739171027E+00    0.728703073187327188E+00    0.423987476648468055E+04   -0.355232196006959364E-04    0.820161855911353377E+00    0.473927525191892407E+01
    0.802789919337258850E+00    0.714762303105603070E+00    0.479248539987034746E+04    0.312222689615803122E-03    0.858677048882982574E+00    0.475748424357104582E+01
    0.865833563411715690E+00    0.791941582836170332E+00    0.482901530040676971E+04   -0.726464154068341434E-04    0.937115428267916939E+00    0.475923789192122104E+01
    0.810778646428654715E+00    0.734430092287170044E+00    0.484634833228192019E+04    0.106272150609231278E-02    0.899813283693045918E+00    0.486368327053486738E+01
    0.810869227924791769E+00    0.756357693742956139E+00    0.476035667519989966E+04    0.747712947668900072E-04    0.837613081319942387E+00    0.487195832455150590E+01
    0.874940521302267071E+00    0.794769008996032422E+00    0.484585753480913172E+04   -0.494591152554216609E-03    0.940830961946859778E+00    0.489501291875083844E+01
    0.868134854065554684E+00    0.759582259775993696E+00    0.473407657017940073E+04    0.291680899530167908E-03    0.970265891061970698E+00    0.490302406155956305E+01
    0.829411651644003434E+00    0.770386053191374431E+00    0.490368914165783826E+04    0.210338769029735906E-03    0.961478897946042022E+00    0.494661053586793642E+01
    0.876514349307416341E+00    0.781208579337938636E+00    0.492375779421683455E+04    0.138568109968968385E-03    0.933493389126732298E+00    0.496913820078929014E+01
    0.806060522496991561E+00    0.673843989267690180E+00    0.467421782360775524E+04   -0.694629661339870013E-04    0.764406857073607560E+00    0.497849103707036988E+01
    0.921320826956599337E+00    0.780569559446949723E+00    0.446193333447123314E+04   -0.228533588933434384E-03    0.932413599223741230E+00    0.499246347162394244E+01
    0.878651559074351884E+00    0.733768902775843612E+00    0.448867986694664705E+04   -0.144829788364507457E-03    0.874858434087800063E+00    0.515673043753777360E+01
    0.896336184687405280E+00    0.763048717791536268E+00    0.421813991124780750E+04    0.255370595048750985E-03    0.906739731235397750E+00    0.516042842879372898E+01
    0.889680633387348152E+00    0.766898809493838041E+00    0.480727312167840955E+04   -0.262162382439393279E-03    0.896521462851787354E+00    0.517656423315492198E+01
    0.920291293038528302E+00    0.782679850610889072E+00    0.464162123167540358E+04   -0.581076200938076973E-03    0.927689769758954452E+00    0.519490836146510127E+01
    0.866519120825927747E+00    0.777829828543411761E+00    0.438108760355822415E+04   -0.492958889481894978E-03    0.921537179156409314E+00    0.521565834028347908E+01
    0.874817744576648626E+00    0.757598891835199906E+00    0.494632953446389820E+04   -0.168606143679947488E-03    0.847209902110441782E+00    0.523393229422637418E+01
    0.853343598295434269E+00    0.741911958484529399E+00    0.426160699982012829E+04   -0.833799827736877498E-04    0.912344902008637049E+00    0.525880053082758803E+01
    0.810493371891964576E+00    0.729847786535707033E+00    0.495927419523980370E+04    0.302042529942907949E-03    0.882995587811670424E+00    0.528356764426956182E+01
    0.937270165029608582E+00    0.768076343064244660E+00    0.498536550645791340E+04   -0.253890269229475950E-03    0.932695718308730770E+00    0.530404376836307190E+01
    0.857502870925684002E+00    0.775298555254501420E+00    0.439120336562679677E+04   -0.465284675010426920E-04    0.937631479282839297E+00    0.531711803799135474E+01
    0.822271391036977550E+00    0.753540836068537279E+00    0.406821243103945153E+04    0.865807819177445427E-04    0.868994250884947084E+00    0.541475820905045069E+01
    0.838825597406889001E+00    0.788174488596059653E+00    0.481262683889032087E+04    0.120954163523943255E-04    0.960054582721927230E+00    0.543869973871640600E+01
