mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.544641737569386,1.3088081212767877,,,,,,
,,69.30246974089448,-2.193194930235793,-1.8671034334978531,4.426350679019012,87.2657244114926,-0.6311062328136617
