    0.848221087008511287E+00    0.495999436098555846E+00    0.437684105343212013E+04   -0.228575616159006588E-03    0.403827561621645514E+00    0.151181712161618487E+01
    0.174965921220942167E+01    0.868181922297006525E+00    0.413387041285645319E+04    0.272211441405802168E-03    0.428632476411142799E-01    0.185524346721054068E+01
    0.836602421010752551E+00    0.787749833602490290E+00    0.465761314646752271E+04    0.142074450168749427E-03    0.206706392281774093E+00    0.214724305128570414E+01
    0.158459197999413970E+01    0.811196733857827867E+00    0.441338952134582996E+04   -0.405459414775915866E-03    0.219793119808499894E-01    0.281295889860853165E+01
    0.161212046519774033E+01    0.938879580252840906E+00    0.443736105342378232E+04    0.230588614245315170E-03    0.168527245282089594E+00    0.310087238071277493E+01
    0.121888407468795790E+01    0.932957254350185394E+00    0.456308025687932968E+04   -0.151984592267068668E-03    0.292030930519104004E+00    0.362889668411191924E+01
    0.148828901052474993E+01    0.486044019460678101E+00    0.393101737904548645E+04    0.138152456129144114E-03    0.238418698310852051E+00    0.370594040777478062E+01
    0.143448628187179583E+01    0.974353604018688202E+00    0.493976067137718201E+04    0.166110517476882763E-03    0.699962139129638672E+00    0.386599844503403345E+01
    0.156290459632873535E+01    0.817290492355823517E+00    0.409282508468627930E+04    0.420934370388415771E-03    0.785521149635314941E+00    0.394036452373206814E+01
    0.934565160617862767E+00    0.842250562255693280E+00    0.411040360148788113E+04   -0.133511817983325418E-03    0.105207048487292426E+00    0.414915672030020843E+01
    0.144776027682440844E+01    0.444570501615555946E+00    0.449679383748883265E+04    0.262299906483403060E-03    0.546909647666934728E+00    0.418296477736776851E+01
    0.128914956818895599E+01    0.920859153237818862E+00    0.476822194513766135E+04    0.255904599197451471E-03    0.885570434716052013E+00    0.423298954360407720E+01
    0.133785275220870981E+01    0.926174566149711609E+00    0.452799978303909302E+04    0.133721564670783929E-03    0.245176017284393311E+00    0.427684664066550280E+01
    0.123428470908202059E+01    0.794668381508407684E+00    0.459446523542426075E+04    0.101064765407505158E-04    0.370839307472663082E+00    0.432133895215844177E+01
    0.887305261433701364E+00    0.560088183545992768E+00    0.455938310046267725E+04   -0.117055973674115357E-03    0.252048860457052881E+00    0.442570935832480572E+01
    0.143770290613174456E+01    0.885562404990196228E+00    0.494920095455646515E+04    0.742538886128561964E-03    0.855467081069946289E+00    0.447346542188603813E+01
    0.127360091209411630E+01    0.919137939810752869E+00    0.489788450521230698E+04    0.102137124060956429E-03    0.923700451850891113E+00    0.463043091585213773E+01
    0.108735116974367929E+01    0.579343935928419373E+00    0.418284361455206636E+04    0.731458670186652419E-03    0.137846140188041477E+00    0.464275041269154354E+01
    0.108800562620162977E+01    0.543650321662425995E+00    0.457906465047597885E+04    0.645172968432453217E-03    0.419619441032409668E+00    0.470325608979768717E+01
    0.155962584332624177E+01    0.751535695530492931E+00    0.455213898965945100E+04    0.210736106506009520E-03    0.374217244553227857E+00    0.470892834791103798E+01
    0.129826239969640933E+01    0.770829945087792345E+00    0.424230027889740541E+04   -0.519495651946924966E-03    0.408508214294616423E+00    0.472965539317792238E+01
    0.124856251478195190E+01    0.539507202804088593E+00    0.493567186921834946E+04    0.117922950522643261E-03    0.680866301059722900E+00    0.474459079713023613E+01
    0.143763596311686670E+01    0.702431199450697874E+00    0.492026861648951490E+04   -0.368275748703323589E-04    0.119180712193237712E+00    0.474752526966112409E+01
    0.116491633531103655E+01    0.706100600419510616E+00    0.407384891558647541E+04    0.326250448588753642E-03    0.171555772761668501E+00    0.482644140824148771E+01
    0.130554743379981719E+01    0.767764781124562146E+00    0.480020029430493651E+04   -0.159807686088158274E-04    0.523193270092960128E+00    0.483001451705201745E+01
    0.878073751926422119E+00    0.706906467676162720E+00    0.473164371174573898E+04   -0.572451469107157279E-03    0.158609628677368164E+00    0.487426222783392493E+01
    0.165339925785246411E+01    0.758427960329916440E+00    0.413331818470735834E+04    0.444565788125877070E-03    0.622587962225726987E+00    0.488731588622032387E+01
    0.139957836530093305E+01    0.790224524148907870E+00    0.394233221739046530E+04   -0.902788095507566770E-04    0.767902053473523805E+00    0.493874371196418860E+01
    0.125576330844440709E+01    0.934436709703177493E+00    0.446073905829920113E+04   -0.954695924037733380E-04    0.340649456397990547E+00    0.500618833178996159E+01
    0.121218686103820805E+01    0.930737160146236420E+00    0.444302918618917465E+04   -0.605318601090180255E-04    0.379011392593383789E+00    0.501572682404174763E+01
    0.133667123759546103E+01    0.500729078352434187E+00    0.469525417187325729E+04   -0.457370286287193300E-03    0.978262463842721197E+00    0.502535243252610009E+01
    0.895258993312292417E+00    0.608973073864908843E+00    0.411307746120056618E+04    0.515759670893067195E-03    0.490412339009457299E+00    0.505427362528828183E+01
    0.120410294532775897E+01    0.563985034823417664E+00    0.490047454690933228E+04   -0.216881544955547199E-03    0.275480866432189941E+00    0.505994244607845634E+01
    0.134181937906776283E+01    0.570625248178646904E+00    0.445928177351799422E+04   -0.892829914398926084E-03    0.253494052700373673E+00    0.507579351678391788E+01
    0.121018817424774183E+01    0.739831067621707916E+00    0.454450671583414078E+04   -0.189851434480231654E-03    0.158957898616790771E+00    0.508825075853635500E+01
    0.179667751789093044E+01    0.610613323748111725E+00    0.402421595621109009E+04    0.517723924629028389E-03    0.382387399673461914E+00    0.509565591541188656E+01
    0.152008124696699509E+01    0.493869315558713162E+00    0.489990773672059913E+04    0.935983347948366639E-04    0.218472449514222261E+00    0.513414157897507106E+01
    0.104584577246566868E+01    0.855129479378020418E+00    0.436363533052631010E+04    0.606836039428839779E-03    0.186479791021927632E+00    0.520848544072060360E+01
    0.184567088439921423E+01    0.555267555070282803E+00    0.446931009852888110E+04    0.472657599733166745E-03    0.558281002875346211E+00    0.523840099641800094E+01
    0.830644031098842217E+00    0.693847709374385002E+00    0.485563808827285993E+04   -0.576596986022001210E-03    0.706330817639247877E+00    0.525244016033316630E+01
    0.118475670433395930E+01    0.574295370521408222E+00    0.419336272537425248E+04   -0.632704168311552838E-03    0.668090016640251916E+00    0.525625390378347479E+01
    0.884341823323786635E+00    0.713303392493129129E+00    0.437733928661091340E+04    0.117859619170818469E-03    0.251018310886590879E+00    0.525872191787190069E+01
    0.172733153104782122E+01    0.782602563500404358E+00    0.494641805326938629E+04    0.106364148704923240E-03    0.986644327640533447E+00    0.527117276614261598E+01
    0.123124614831348533E+01    0.511531574492904317E+00    0.453343143799279824E+04   -0.408922499851304213E-03    0.612554584513769984E+00    0.528114565094584520E+01
    0.173721356953021111E+01    0.745807742009529706E+00    0.410734090011055378E+04    0.494067196868300563E-04    0.914690879533946011E+00    0.529861135342431311E+01
    0.979155742759104442E+00    0.722269040903785853E+00    0.405359347769613078E+04   -0.412412959265734847E-03    0.123779232341303530E+00    0.530698951730471613E+01
    0.115625126002326573E+01    0.944051139811066697E+00    0.472207841345027191E+04   -0.154076524724800184E-03    0.361519565957155675E+00    0.532369213157431709E+01
    0.128909436772189423E+01    0.783878420778673313E+00    0.470082781368894302E+04    0.411554769707768344E-03    0.269959904932594086E+00    0.535203866216796431E+01
    0.829329764842987149E+00    0.740258418023586273E+00    0.444781192517280579E+04    0.428808825559039294E-03    0.728526473045349121E+00    0.539890901355326669E+01
    0.119764632324143028E+01    0.662831992893554434E+00    0.463926153986069221E+04    0.688883395718104441E-04    0.191649378497463607E+00    0.540971179883008180E+01
