mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.0740953044189687,1.0431338399722005,0.2814857483108469,127.36881337202975,-3.4320936166363096,-0.8272369405347408,0.2063482568170622,0.13598458128822283,0.24583313502061868,0.3012138965044755,39.7463377381178,-6.7773661141206,-1.0464507747864147,0.34507183438101124,0.2063482568170622,0.13598458128822283,0.02814477608366182,0.0,64026.99535560694
