,jd,mag,mag_unc,filter,limmag,programid
0,44242.887713913085,21.577641000061586,0.1,ps1__g,inf,0.0
1,44242.887713913085,21.403302710998467,0.1,ps1__r,inf,0.0
2,44242.887713913085,25.790957196712696,0.1,ps1__i,inf,0.0
3,44242.887713913085,20.07260780584168,0.1,2massh,inf,0.0
4,44242.887713913085,20.99562927111841,0.1,sdssu,inf,0.0
5,44242.887713913085,23.942595978027732,0.1,ps1__z,inf,0.0
6,44242.987713913084,19.969092978363335,0.1,ps1__r,inf,0.0
7,44242.987713913084,21.114766648790777,0.1,ps1__z,inf,0.0
8,44242.987713913084,20.088568447876323,0.1,ps1__g,inf,0.0
9,44242.987713913084,19.9747938257634,0.1,sdssu,inf,0.0
10,44242.987713913084,22.91481715677359,0.1,ps1__i,inf,0.0
11,44242.987713913084,19.324385718013694,0.1,2massh,inf,0.0
12,44243.08771391309,18.529786490007822,0.1,2massh,inf,0.0
13,44243.08771391309,18.227919673887637,0.1,ps1__r,inf,0.0
14,44243.08771391309,18.43724728241015,0.1,ps1__z,inf,0.0
15,44243.08771391309,18.654271550653515,0.1,ps1__g,inf,0.0
16,44243.08771391309,18.93512334739026,0.1,sdssu,inf,0.0
17,44243.08771391309,20.493923654869494,0.1,ps1__i,inf,0.0
18,44243.18771391309,19.670233205955626,0.1,2massh,inf,0.0
19,44243.18771391309,19.795505707511243,0.1,ps1__i,inf,0.0
20,44243.18771391309,17.761221926780117,0.1,ps1__z,inf,0.0
21,44243.18771391309,17.661177610189217,0.1,ps1__r,inf,0.0
22,44243.18771391309,18.304587715355353,0.1,ps1__g,inf,0.0
23,44243.18771391309,18.891176676621054,0.1,sdssu,inf,0.0
24,44243.28771391309,16.832120323044393,0.1,ps1__r,inf,0.0
25,44243.28771391309,19.494909728855173,0.1,ps1__i,inf,0.0
26,44243.28771391309,17.66141557535293,0.1,ps1__g,inf,0.0
27,44243.28771391309,18.87861581277697,0.1,sdssu,inf,0.0
28,44243.28771391309,19.25111155835578,0.1,2massh,inf,0.0
29,44243.28771391309,16.902522874759295,0.1,ps1__z,inf,0.0
30,44243.387713913085,18.968101705366134,0.1,2massh,inf,0.0
31,44243.387713913085,16.746644843333762,0.1,ps1__z,inf,0.0
32,44243.387713913085,19.24881347708583,0.1,ps1__i,inf,0.0
33,44243.387713913085,19.03017522170851,0.1,sdssu,inf,0.0
34,44243.387713913085,16.517005474336447,0.1,ps1__r,inf,0.0
35,44243.387713913085,17.377658153768376,0.1,ps1__g,inf,0.0
36,44243.487713913084,18.742870731349768,0.1,2massh,inf,0.0
37,44243.487713913084,16.31469648387793,0.1,ps1__r,inf,0.0
38,44243.487713913084,17.26738736264302,0.1,ps1__g,inf,0.0
39,44243.487713913084,16.114260366515268,0.1,ps1__z,inf,0.0
40,44243.487713913084,18.944715289472665,0.1,ps1__i,inf,0.0
41,44243.487713913084,19.205583364463752,0.1,sdssu,inf,0.0
42,44243.58771391309,15.83801092604358,0.1,ps1__z,inf,0.0
43,44243.58771391309,18.522708647065947,0.1,2massh,inf,0.0
44,44243.58771391309,16.128532283084454,0.1,ps1__r,inf,0.0
45,44243.58771391309,18.95066278116159,0.1,ps1__i,inf,0.0
46,44243.58771391309,19.319110298154985,0.1,sdssu,inf,0.0
47,44243.58771391309,17.05914996625273,0.1,ps1__g,inf,0.0
48,44243.68771391309,15.534619155433314,0.1,ps1__z,inf,0.0
49,44243.68771391309,18.35757264463151,0.1,2massh,inf,0.0
