KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
67.29839308710906,-2.184476846150122,-1.6758081867237853,80.73175667646568,79.90363740518914,1.5838002466827499,1.3177186265714447
