

    0.725034673078718621E-81    0.374256226480258931E+03   -0.162930965423583984E+01    0.154099380970001221E+02    0.499283594697224997E+00   -0.181614192008972153E+01   -0.157592531859874718E+01    0.365305298566818260E+00    0.680209404230117798E+02
    0.145032453891567162E-74    0.345234652810999876E+03   -0.255670547485351562E+00    0.694345378875732422E+02    0.994137520263807528E+00   -0.283361535429954525E+01   -0.189377270698547373E+01    0.423809266090393044E+00    0.195717227458953857E+02
    0.307383050235343857E-63    0.293071600208833843E+03   -0.777396440505981445E+01    0.532025671005249023E+02    0.125911172897746781E+01   -0.183827444314956656E+01   -0.190337401390075689E+01    0.644684350490570157E+00    0.133218277692794800E+03
    0.187942480877546791E-62    0.289446441227304035E+03   -0.293432569503784180E+01    0.246991288661956787E+02    0.616468810011813306E+00   -0.182211277902126301E+01   -0.133248223662376408E+01    0.786118143796920799E+00    0.132669907808303833E+02
    0.334416031328991817E-54    0.251448673774597893E+03   -0.483348131179809570E+01    0.251188123226165771E+02    0.134287443905912962E+01   -0.296061898827552783E+01   -0.193775915741920479E+01    0.323608160018920898E+00    0.178737918138504028E+03
    0.116527083002641712E-50    0.235132610985694640E+03   -0.111044740676879883E+01    0.432669138908386230E+02    0.312973744635568318E+00   -0.201305994033813462E+01   -0.188798413515090946E+01    0.425897204875946067E+00    0.678805571794509888E+02
    0.148071378442756205E-49    0.230044393097381317E+03   -0.144548320770263672E+01    0.495289528369903564E+02    0.544690512089022055E-01   -0.209755186140537253E+01   -0.108838991522789019E+01    0.368356901407241810E+00    0.104485227465629578E+03
    0.412836391547514843E-49    0.227989772999734015E+03   -0.549484014511108398E+01    0.581406497955322266E+02    0.156724468939208572E+01   -0.233882971942424778E+01   -0.188505934894084937E+01    0.587086594104766935E+00    0.187660022974014282E+03
    0.868795018378531322E-48    0.221892584869441066E+03   -0.719858694076538086E+01    0.508595180511474609E+02    0.115756798695302532E+01   -0.222119663834571845E+01   -0.115797888040542607E+01    0.326550167798995983E+00    0.189054784178733826E+03
    0.939721209591818608E-46    0.212521386186503776E+03   -0.794583034515380859E+01    0.673187899589538574E+02    0.548091223159431151E+00   -0.195119612932205189E+01   -0.159642965316772467E+01    0.539999663829803467E+00    0.131789134144783020E+03
    0.370998740045097441E-41    0.191350398165036154E+03   -0.197299814224243164E+01    0.447791039943695068E+02    0.639893943751231209E+00   -0.169908852040767666E+01   -0.117138485074043297E+01    0.895812499523162886E+00    0.273978507518768311E+02
    0.273161751545045903E-40    0.187353590829581265E+03   -0.798018741607666016E+01    0.309141111373901367E+02    0.152581297685209827E+01   -0.227323873817920674E+01   -0.167245814979076401E+01    0.382277405261993386E+00    0.671668517589569092E+02
    0.133726034551805974E-39    0.184173056248453179E+03   -0.700992584228515625E+01    0.654100227355957031E+02    0.622561196721316823E+00   -0.240962986886501307E+01   -0.129074255287647244E+01    0.391748446226119984E+00    0.196243740320205688E+03
    0.324513715054078805E-39    0.182396080775172095E+03   -0.162008953094482422E+01    0.429167211055755615E+02    0.178665599853666507E+00   -0.290526495873928070E+01   -0.162308982014656067E+01    0.109000899195671086E+01    0.127738261222839355E+02
    0.164498321710449504E-38    0.179145859204494968E+03   -0.896890163421630859E+00    0.728312838077545166E+02    0.242212420548105090E-02   -0.280174568295478821E+01   -0.173258223235607156E+01    0.506233119964599632E+00    0.504047459363937378E+02
    0.177675137724387360E-38    0.178987840062344588E+03   -0.401874017715454102E+01    0.657622539997100830E+02    0.131174007814231275E+01   -0.222668151438236217E+01   -0.168225026547908785E+01    0.346639215946197510E+00    0.191234631538391113E+03
