luminosity_distance KNphi KNtheta timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
467.5916531085607 66.18903211155182 75.96373471355014 -0.690840868170445 -2.27315002494948 -2.596001021930295 0.0 -426.123216027645 -16.8034626441993
419.8127296231562 39.08413415380625 58.996897098080154 -0.6783752133383381 -1.6175321785053174 -2.7173855349462794 0.0 -425.09870666956357 -16.8034626441993
394.0848614704751 60.908562988830425 65.68304595014739 -1.063511283977965 -2.2311201916324075 -2.6151244981753257 0.0 -424.28391178809306 -16.8034626441993
354.5966031622134 49.862664460137175 86.22877342993056 -1.2062328681318655 -2.319929148172172 -2.5064329868015385 0.0 -424.0602186878072 -16.8034626441993
455.20913362333124 23.69029146131874 39.28071225691029 -0.8478409030521252 -1.8861705404925617 -2.559261305384413 0.0 -423.9316630954251 -16.8034626441993
368.97609741681487 69.94265043770459 60.113027224694854 -1.3688424126180965 -1.9023077321848527 -2.8632277242493687 0.0 -423.85097127118553 -16.8034626441993
437.53189563421654 58.655967247743604 87.56383343567013 -0.9946346560368642 -1.0425470347180659 -2.5620486934627524 0.0 -423.5800510478963 -16.8034626441993
481.30951146882455 60.408266087755855 6.825429256832523 -0.5605967009388639 -2.213441841036919 -2.871111324693258 0.0 -423.55776114564674 -16.8034626441993
288.9169199311336 41.319587923728704 77.03635689883392 -1.3687766857354442 -1.931625169623656 -2.417021539692852 0.0 -423.4979580111366 -16.8034626441993
454.5292605269015 66.47957037607169 63.75936285201034 -0.505088238855459 -1.3530199829803085 -2.5773637014868918 0.0 -423.49098117458766 -16.8034626441993
434.036144027935 43.989534274124004 62.140304546150844 -0.5542470967488355 -2.1460833480962056 -2.0118771278683947 0.0 -423.4686799651439 -16.8034626441993
469.7850895627118 23.219032134484593 63.157235858358476 -0.7758670838388542 -1.8509619370249855 -2.2777328989404984 0.0 -423.4204882179289 -16.8034626441993
381.79791090590425 49.33444785634607 16.076050113868128 -1.5404291260177665 -1.8478457519700076 -2.7470015110932713 0.0 -423.3999694387192 -16.8034626441993
434.5373159646988 16.146361827850342 16.318516731262207 -1.5892869234085083 -2.330985426902771 -2.2573796212673187 0.0 -423.326447718758 -16.8034626441993
323.7256552743369 47.126466520312064 71.04382208545506 -0.8878538985313933 -1.9061931939255912 -2.3339891224998714 0.0 -423.2961490308279 -16.8034626441993
472.09375837959794 44.697000218121225 38.092188411707866 -1.2645532198556226 -1.4422412573962662 -2.5039143052013912 0.0 -423.2017449983356 -16.8034626441993
400.4179265626716 56.03427796677964 84.62079108407107 -0.2792573989002103 -2.1949563533706256 -2.7623849176277107 0.0 -423.17077019441246 -16.8034626441993
354.6134195335812 51.01087708301284 25.987537689490505 -1.580529057387483 -2.06530514329135 -2.400466294137315 0.0 -423.16962093841323 -16.8034626441993
