mass_1,mass_2,chirp_mass,mass_ratio
1.48301,1.45022,1.2766667811335102,0.9778895624439485
1.51564,1.45022,1.290588645250198,0.9568367158428123
1.54804,1.45022,1.3042347967229846,0.9368104183354435
1.58018,1.41729,1.3024114365371173,0.8969168069460441
1.58018,1.45022,1.317602102251001,0.9177562049893051
1.61203,1.41729,1.3153159155244896,0.8791957966042815
1.61203,1.45022,1.3306875001176828,0.8996234561391537
1.67465,1.45022,1.3559646744708096,0.8659839369420477
1.70536,1.45022,1.3681513347054879,0.8503893606042127
1.73561,1.45022,1.3800254666398597,0.8355678983181706
