mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.4647203044189687,1.2437511239228178,1.1611316913159895,84.71575214753997,-2.1387003525402632,-1.0031735314014176,0.22353833946169033,0.06142836827047135,0.3060407474773661,0.38542442282026496,44.96372904246563,-4.570469562396461,-0.7909669038186725,0.5969258937865113,0.22353833946169033,0.06142836827047135,0.018848960985372514,0.0,64027.538437918054
