

    0.123037937185245168E-98    0.476941643105835794E+03    0.480672270059585571E+03    0.745582902431488037E+02    0.563537049293518066E+02    0.606292236297040765E+00   -0.582062005996704102E-01   -0.215153777599334717E+01   -0.500448971986770630E+00
    0.123081855115658770E-98    0.476939952778213978E+03    0.425917357206344604E+03    0.234904682636260986E+02    0.105739760398864746E+02    0.144107734535637966E+01   -0.892314910888671875E+00   -0.173052167892456055E+01   -0.121692943572998047E+01
    0.152978668931534308E-98    0.476504078475421124E+03    0.249372929334640503E+03    0.331417894363403320E+02    0.614131450653076172E+02    0.125949864749213014E+01   -0.149530756473541260E+01   -0.148113250732421875E+01   -0.104362252354621887E+01
    0.159901500595270709E-98    0.476414582890006955E+03    0.137900233268737793E+03    0.632987236976623535E+02    0.794100111722946167E+02    0.103662722580676880E+01   -0.771320939064025879E+00   -0.156858611106872559E+01   -0.144372838735580444E+01
    0.204418786119416411E-98    0.475922380810842469E+03    0.498690962791442871E+03    0.246299207210540771E+02    0.234687709808349609E+02    0.823303702257437875E+00   -0.156971693038940430E+00   -0.248486351966857910E+01   -0.105556863546371460E+01
    0.350303276217933699E-98    0.474844147208238496E+03    0.744050741195678711E+02    0.188959336280822754E+02    0.473980128765106201E+02    0.113248516453472226E+01   -0.169632637500762939E+01   -0.211392521858215332E+01   -0.238816428184509277E+01
    0.486847414749056084E-98    0.474184867696767014E+03    0.357293277978897095E+03    0.291475510597229004E+02    0.431916815042495728E+02    0.111069955796934172E+01   -0.122113728523254395E+01   -0.277279460430145264E+01   -0.906907796859741211E+00
    0.535381062660202463E-98    0.473993835128751982E+03    0.343290001153945923E+03    0.447359991073608398E+02    0.834985613822937012E+02    0.128724475521112591E+01   -0.709666371345520020E+00   -0.176366567611694336E+01   -0.633882910013198853E+00
    0.679616686463898259E-98    0.473515758200556320E+03    0.304278224706649780E+03    0.270970237255096436E+02    0.828658390045166016E+02    0.107536748912642754E+01   -0.168088769912719727E+01   -0.287374281883239746E+01   -0.740831971168518066E+00
    0.810201492349864965E-98    0.473163273578331882E+03    0.739038586616516113E+02    0.495609676837921143E+02    0.645021057128906250E+02    0.818430652226563304E+00   -0.119097173213958740E+01   -0.203504300117492676E+01   -0.228883329033851624E+01
    0.109040145858847326E-97    0.472568260525180222E+03    0.422356754541397095E+03    0.746257567405700684E+02    0.803843450546264648E+02    0.812288837892183202E+00   -0.225066661834716797E+00   -0.216689431667327881E+01   -0.683037221431732178E+00
