mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.4487552817120972,1.210587427137333,,,,,,
,,53.740731290630215,-2.101990332584341,-1.3132547961471812,36.320794122121534,53.959489903743936,-0.027105322044235214
