mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.5819078044189687,1.3672079140462745,0.7967069434995734,93.0247900484146,-2.325651397756533,-1.1974404236646874,0.22089371136251673,0.08213842744206898,0.19877431149120695,0.31174021229394916,56.872991802390004,-3.7428833554999095,-0.5354830328509306,0.1590332705595112,0.22089371136251673,0.08213842744206898,0.02066966101830483,0.0,61149.2205454905
