mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.6123115906850942,1.4729218560552202,,,,,,
,,34.46592123324068,-2.9118716912395963,-3.3879806585728085,5.592832994736132,156.1541162764202,-0.9993927299380763
