

    0.100212994525555098E-98    0.438920215609828631E+03    0.115799360471103507E+01    0.986487040809686189E+00    0.447435925051917002E+04    0.276904532987700650E-03    0.173577167927755661E-01
    0.414593906779915743E-98    0.436064587335540295E+03    0.103875119501860258E+01    0.872332486659426420E+00    0.423969971039782740E+04    0.401356923621144584E-03    0.177484585145229745E-01
    0.554329533180221718E-98    0.435468042671792887E+03    0.126971402312433179E+01    0.731912667546112172E+00    0.413407658308546343E+04   -0.328203586118159868E-03    0.280272917012208585E-01
    0.279538341257186678E-97    0.432216487233674115E+03    0.109944510992370970E+01    0.851629338100361122E+00    0.441468608857635172E+04   -0.105302533568820008E-02    0.209234693374738025E-01
    0.114901605388552019E-96    0.429373818656490243E+03    0.144386395889456387E+01    0.668706083368309945E+00    0.425872831359231077E+04   -0.554828380154719818E-03    0.250531777396235909E-01
    0.248868512216963620E-96    0.427812496582895676E+03    0.103623741595795105E+01    0.544526150030446132E+00    0.481434172663032768E+04   -0.144576041954455446E-03    0.994358255644359895E-02
    0.584156648951225979E-96    0.426090382607373954E+03    0.138872487073398787E+01    0.525179846490651858E+00    0.486339155023936564E+04    0.925740845204489876E-04    0.258768012348346114E-01
    0.391236985992333596E-95    0.422271298826792929E+03    0.135472119629491039E+01    0.766348614068039224E+00    0.478130567785066796E+04    0.869642329632423793E-03    0.102819860219840853E+00
    0.706780632459717963E-94    0.416467689921441092E+03    0.131544932418046034E+01    0.528342506430461212E+00    0.457407650570312489E+04   -0.818598998715304167E-03    0.259979085318796620E-01
    0.149833239756730169E-93    0.414949289530729459E+03    0.134696802736800469E+01    0.922778643002260646E+00    0.410726653172913666E+04    0.234548333343036752E-05    0.195887052533637807E+00
    0.747703406272779797E-93    0.411718697644813801E+03    0.930777978999235200E+00    0.780834579843069254E+00    0.426283479894348875E+04   -0.270172728528027945E-03    0.938059600748650073E-02
    0.887376415187031360E-93    0.411360546889820625E+03    0.108684648770718462E+01    0.753634164069626689E+00    0.452915895836953860E+04    0.619948049497500114E-03    0.495430586425702098E-02
    0.249541297994106607E-92    0.409277041377118906E+03    0.137145261813909047E+01    0.805853375997873655E+00    0.481564388115965266E+04   -0.866088985122594277E-03    0.134296609214230978E+00
    0.302256617580671435E-92    0.408878112458853138E+03    0.104438707291746402E+01    0.808288116451332028E+00    0.417378608103567421E+04    0.184883231381944446E-03    0.758815493673284467E-02
    0.116315091857938949E-91    0.406167264404712228E+03    0.825538790091055352E+00    0.432288095052643984E+00    0.462487429099734891E+04   -0.207815888397300984E-03    0.842705550792261990E-02
    0.343755087505164124E-91    0.403984386142391543E+03    0.144177165201983049E+01    0.757468179869865699E+00    0.495357135979161467E+04   -0.534080700205075165E-03    0.789209877015066563E-01
    0.131166920495792078E-90    0.401290508425471330E+03    0.137275711791338506E+01    0.900989435283595430E+00    0.498209646158427677E+04    0.117390629405804859E-03    0.874577507841134416E+00
    0.121226704002197871E-88    0.392222159723365337E+03    0.113078548911254040E+01    0.866753885784276257E+00    0.456018139188112036E+04   -0.357520865913703702E-03    0.140690307938991961E-01
    0.145881753805516081E-88    0.391836266705967716E+03    0.118798538915887653E+01    0.858253762080651184E+00    0.487456421073127603E+04   -0.169244216696919114E-05    0.175542061097252455E-01
    0.284590403767049926E-88    0.390484132548658806E+03    0.108522893805680187E+01    0.425752107640381738E+00    0.466673879640011091E+04   -0.301879750054391441E-03    0.923243270812861352E-02
    0.315373334714369978E-88    0.390263095228975089E+03    0.887426338239258317E+00    0.571207601648005436E+00    0.484577285540162029E+04    0.262321825272549014E-03    0.104517001676237252E-01
    0.577713349584725514E-88    0.389036828860836977E+03    0.134084071131769944E+01    0.937627533021774928E+00    0.493321777731009661E+04    0.508627298816880522E-03    0.257961677428343139E+00
    0.169194885770253697E-86    0.382266916668681290E+03    0.125001461471774378E+01    0.498707565653336460E+00    0.473240461362830592E+04    0.843049582502594945E-04    0.188780212115394266E-01
    0.514249168140121895E-86    0.380027978288395445E+03    0.146870609997888169E+01    0.846590692729668581E+00    0.413035892680231700E+04    0.730873923284456532E-03    0.193149739469610310E+00
    0.287805355237938215E-85    0.376568030120679168E+03    0.139335558414459237E+01    0.929666124284267426E+00    0.410134727275371552E+04    0.316298164353962161E-04    0.645368099212646484E+00
    0.498811446020085848E-85    0.375452517602923876E+03    0.127952167393782767E+01    0.910223851649618942E+00    0.450966041989771566E+04    0.385160205286514952E-03    0.697882739802037910E-01
    0.925882984633943374E-85    0.374199853203885084E+03    0.985733266127371888E+00    0.505166188341379829E+00    0.456543762639031138E+04    0.123992083211365276E-03    0.895166476103231509E-02
    0.227453228296478694E-83    0.367781494297561551E+03    0.121988327415560360E+01    0.883549302496267619E+00    0.433682429639714064E+04    0.231736526458520324E-03    0.186937277983416944E+00
    0.802562406828978819E-83    0.365244139317260249E+03    0.127416546745836001E+01    0.746082474178218047E+00    0.459182617548540748E+04    0.273616591725223688E-03    0.201565970580051025E-01
    0.826810293185392276E-82    0.360563812811959053E+03    0.127881124147520886E+01    0.779351163008615400E+00    0.414665692096767361E+04   -0.356407397605364477E-03    0.110534398555945532E+00
