mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.8720140669344163,1.2658017213795036,,,,,,
,,29.444350821866713,-1.8352428823684437,-1.5161118047198803,34.314458302594055,134.2680388240715,-0.3238200565388377
