KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
50.08374249510633 -1.715378181010592 -1.2760349718956316 0.5774979428091401 44.44312317679485 0.0 1.0 0.0 -162.1913159261612 -12.623308275810375
49.097911714565164 -2.4013221424479823 -1.0330722317272982 0.8752837171105015 43.40047389939655 0.0 1.0 0.0 -162.11286649155065 -12.258625930176215
60.096425761580704 -1.8918365057651414 -1.1613651191124337 0.9876130979990781 35.84795579933233 0.0 1.0 0.0 -162.10905107152723 -11.983785077682537
34.322632618986574 -2.4738538570948787 -1.0462774716052072 0.544454821307221 48.490587730732706 0.0 1.0 0.0 -162.0740259384959 -12.763075092280738
28.85529028653631 -2.022868165427494 -1.054920126146075 0.8159084641213569 58.81359288638406 0.0 1.0 0.0 -162.02737576423098 -12.615181114914082
67.0918416531407 -2.0909109132013644 -1.209225859137573 0.5670109237997607 38.84188044467906 0.0 1.0 0.0 -162.0163173665838 -12.504877904025069
24.01727139830782 -2.1951408153627487 -1.0884800080392911 0.4307576788233731 54.57888407325457 0.0 1.0 0.0 -162.00712032213193 -13.09680789114259
65.55743426884729 -1.9641351636981608 -1.3642926609325172 0.32474746275505456 31.341907860262648 0.0 1.0 0.0 -161.95979333369613 -12.811134893519327
73.37652889799628 -1.8788317320467325 -1.0590315249125717 0.5071908652487076 38.33788418692018 0.0 1.0 0.0 -161.95697854412577 -12.592386274548442
45.54155634836441 -2.402830256018118 -1.1932543920147283 0.9024593495208233 40.52980054732269 0.0 1.0 0.0 -161.93846993664312 -12.168128303930258
34.171801639736586 -1.8991773256105475 -1.228494716049484 0.5872201527344251 48.25536123829697 0.0 1.0 0.0 -161.91574982811252 -12.69084142621862
54.11442399594814 -2.445112642537569 -1.0312126888835944 0.7512520874135363 50.94901190017438 0.0 1.0 0.0 -161.87452542566632 -12.536570787811577
33.589660109543715 -2.196593290233606 -1.0637371890416225 0.5434315321686431 60.07800948252542 0.0 1.0 0.0 -161.87124371118938 -12.979041196608547
37.16562335408347 -2.4024378149414787 -1.247766105814411 0.9465390906255268 42.50975631816991 0.0 1.0 0.0 -161.85786957649955 -12.18256315880581
31.475085170002664 -2.1349885677444367 -1.0579662734590127 1.2234327932901161 45.588387071802146 0.0 1.0 0.0 -161.85726002757931 -12.105069839316847
32.819356783011656 -2.581508462326993 -1.194698047647222 0.4903392625791257 47.8603266798516 0.0 1.0 0.0 -161.85705568785758 -12.845175229980772
31.414952162779656 -1.7129838360711824 -1.2604922779939591 1.2361187357248913 29.03446174361315 0.0 1.0 0.0 -161.82857901504522 -11.649398159424555
42.54442582744647 -1.8185787777654439 -1.1503886003998702 0.6666713576222234 47.75076791972439 0.0 1.0 0.0 -161.8224278271301 -12.57049012163018
23.86714702404101 -2.23252041015379 -1.2512414355121573 0.7757524027044084 42.51123970892102 0.0 1.0 0.0 -161.80129678748315 -12.32991382132073
32.684638852843364 -1.6704325565135738 -1.2138214793474549 1.4656095687703585 28.655466501146055 0.0 1.0 0.0 -161.78723952455786 -11.584718907318349
43.58924268570799 -1.8261332334045406 -1.1151388126678157 1.436617018358596 30.729350002496712 0.0 1.0 0.0 -161.72100057221667 -11.658079730917377
50.13566959928976 -2.0150614681819725 -1.0001582715052422 0.8613589666757525 52.342528032645816 0.0 1.0 0.0 -161.6848913805126 -12.45775278528486
63.01134303814792 -2.142985387681034 -1.1555051513599455 0.4855086446613441 39.90237267484911 0.0 1.0 0.0 -161.68487927496008 -12.672426122879573
48.08777565537626 -2.0131420529736235 -1.0766414662766408 0.7596214071399341 41.13419981655451 0.0 1.0 0.0 -161.68385079217524 -12.313698716545705
24.071042280467868 -2.2010479757441646 -1.2332064540806065 1.2286102886915502 36.59481715421071 0.0 1.0 0.0 -161.6770273473078 -11.883464109441181
30.57551194257166 -2.361020967190769 -1.1207534976853508 0.7794441872516712 53.11180771884114 0.0 1.0 0.0 -161.658372270427 -12.54879474974337
36.11074707909037 -2.470609334895186 -1.0982756283379032 0.5064162968734088 56.676425246792405 0.0 1.0 0.0 -161.64562670024188 -12.984701260237667
25.511859042945005 -2.440088154496817 -1.1003998652861808 0.5043962271701413 52.061922379757675 0.0 1.0 0.0 -161.62747990364952 -12.903427410841555
35.079272245616266 -2.6571835829366157 -1.1592823053819827 0.6752265925509559 44.93427298850896 0.0 1.0 0.0 -161.62124618166564 -12.498918054007078
35.01368039251602 -2.210987335159216 -1.3240869409744092 0.9850153744381746 36.44571991968746 0.0 1.0 0.0 -161.6158179029719 -12.002041199501292
42.34071317159316 -1.8518010124606463 -1.3139028454227284 0.8379753227426678 38.89157553708936 0.0 1.0 0.0 -161.60069523383194 -12.18127871552683
49.08053994585265 -2.4650727535640184 -1.2079276230082865 0.6424994366615357 40.999780611868175 0.0 1.0 0.0 -161.6003614818156 -12.44956161796498
62.22349438860492 -2.1448815315475778 -1.1143980023514768 0.4473293303189415 50.7173379438449 0.0 1.0 0.0 -161.5947062319702 -12.988136253018403
29.56940161504422 -2.3889444831318665 -1.34031422784951 1.0849196619977868 34.585373402515174 0.0 1.0 0.0 -161.5503906551764 -11.890260648342483
33.8201360492487 -1.9601683431767178 -1.3321515785281162 1.2364192814674209 28.18341744797186 0.0 1.0 0.0 -161.52915713445955 -11.619544003121096
59.35474893205653 -2.187286770948419 -0.9900246736480778 0.8153991433205947 48.901623605590515 0.0 1.0 0.0 -161.47580649242389 -12.4310981110741
41.821204056008085 -1.7050368274415555 -1.2171069513343338 1.16747322143642 29.403357867557474 0.0 1.0 0.0 -161.4665898344758 -11.688581721930383
29.913529434160445 -2.1704717434122927 -1.32775610289756 1.159460653055231 33.89224856220238 0.0 1.0 0.0 -161.46501248701986 -11.834116296098099
49.99509437894666 -1.9634420658073592 -0.9891379338724415 0.8646445471588998 42.70736712533314 0.0 1.0 0.0 -161.46348126956005 -12.251503547375432
38.48339764679422 -2.36303237104408 -1.2645458880770102 1.0266614454244112 38.612237059832914 0.0 1.0 0.0 -161.46130388015624 -12.033382548609866
59.865325890473535 -2.4349249442209304 -0.993526700754142 0.6197496120564409 48.934688807193176 0.0 1.0 0.0 -161.42931042041673 -12.657613676016009
43.80099385969295 -2.4402473100123636 -1.2168668320165748 0.6437036242799382 40.415969362523164 0.0 1.0 0.0 -161.39444554463714 -12.433612969000208
48.39503090241315 -2.2884210386077033 -1.0683157877700706 0.4457104345369706 60.1339817081227 0.0 1.0 0.0 -161.39419123231752 -13.161824898505156
28.840188726170755 -1.9011637899292884 -1.0952066202477868 1.1642266808555755 44.33791747033315 0.0 1.0 0.0 -161.37786296824106 -12.100704662484691
68.13270478810895 -2.179864329385371 -1.063739087977152 0.5545353450443116 43.97882552493531 0.0 1.0 0.0 -161.3615118977265 -12.648952752110137
38.45057618213985 -2.0005335309772416 -0.9452025380515283 1.1829308043262718 41.72386795880171 0.0 1.0 0.0 -161.34494316571192 -12.032090792828413
49.101176395245616 -2.190293642999061 -1.0902089122550138 1.0260867204593298 38.97394377303685 0.0 1.0 0.0 -161.32305831460317 -12.043054585755861
31.455543631837017 -2.3334192451978257 -1.0494001613857087 0.8955986178552399 51.19624304477908 0.0 1.0 0.0 -161.29511834696433 -12.407212177552397
39.21826947903946 -2.343730330659186 -1.2477877591417652 1.0408981541718325 37.96724147673257 0.0 1.0 0.0 -161.29219914113 -12.008060556572818
32.9204572201255 -2.333156076265239 -1.0004305922705146 0.7270547368936195 52.86609322300642 0.0 1.0 0.0 -161.28142844487803 -12.600056070701635
34.139305372733915 -2.340808387878768 -1.3317879592187176 1.1538443732529449 34.10222072686479 0.0 1.0 0.0 -161.27129066271664 -11.842761207396057
36.78920280652814 -1.9005173077637707 -1.263026672929452 1.2501236540399008 32.94125650775946 0.0 1.0 0.0 -161.2480406850538 -11.770879799441133
49.018026127113245 -2.428530682690873 -1.160100108653139 0.6147552298120805 41.60679744843524 0.0 1.0 0.0 -161.24366371180386 -12.502427374942304
41.65720982120156 -2.3221165037518032 -1.199701420952795 0.9451241096934581 39.58781654582624 0.0 1.0 0.0 -161.22617184671955 -12.112371767826968
68.62377125989465 -1.7642317310949396 -1.3623684401935034 0.13863501989866264 33.352203049794625 0.0 1.0 0.0 -161.2031717337088 -13.71007203761133
72.959853953817 -1.7946682062557493 -1.1226040624624938 0.42488956375866427 35.60889654722226 0.0 1.0 0.0 -161.18461382393588 -12.682625515609761
36.5421835891279 -2.463246769864526 -1.1368091253182966 1.0887984022517798 41.52706727559353 0.0 1.0 0.0 -161.17581603111196 -12.07113645942557
26.8887862509241 -2.2998623877059106 -1.1017582281361875 0.7597553285324432 48.47320057578668 0.0 1.0 0.0 -161.1190409628517 -12.477728917618105
32.88975979203893 -2.1172292760677465 -0.9565608643790928 1.010756786406782 53.29524536589803 0.0 1.0 0.0 -161.0998151086099 -12.365457669823371
51.27831029229647 -1.7689856310786265 -1.2209081371294668 0.2964841587532357 46.244065718121234 0.0 1.0 0.0 -161.09394984082772 -13.288220601722559
44.568755337139436 -2.2192220333198485 -1.0418883180715939 1.1100045839193888 41.0825549777417 0.0 1.0 0.0 -161.08139733209342 -12.04956483435311
49.90687358661904 -1.9443536078125707 -1.0035121015662831 1.0532727691456247 37.41380901481979 0.0 1.0 0.0 -161.06396062924688 -11.986230237873905
29.496642066669885 -2.1614117469416616 -1.2587980438576118 0.8113457863199093 43.28354072915837 0.0 1.0 0.0 -161.0452632936701 -12.312892656235867
29.66981019319733 -2.2451810664683944 -0.9901348059830886 1.134617128037208 46.471552190489795 0.0 1.0 0.0 -161.040176047121 -12.160977591113504
40.09005647572078 -2.2239246956300516 -0.9866184910120643 1.1787928616236527 44.67324799249371 0.0 1.0 0.0 -161.02788652238618 -12.102092905868881
30.920021114227435 -2.126459350422321 -1.2630229877321941 0.7762255596575416 42.708459697751564 0.0 1.0 0.0 -161.02336164295775 -12.33406019075746
36.929966741809125 -1.7793396855367485 -1.1932256927883396 1.2149821750543415 36.059141537902974 0.0 1.0 0.0 -161.0106457114772 -11.873677197690672
30.942920011408365 -1.7351541662853818 -1.2574027008384063 1.4147241093043752 25.60294323725558 0.0 1.0 0.0 -160.99058538126425 -11.4787686728644
27.28301231497106 -2.2673309144823124 -1.2501257448612166 0.9248166722366727 42.909938044134634 0.0 1.0 0.0 -160.98617539061246 -12.20794304192853
73.27291571515889 -1.760331206685998 -1.139728558932391 0.4935864291715023 37.01593703365997 0.0 1.0 0.0 -160.97159853783916 -12.582177707889235
38.07170006877884 -2.6303111946985314 -1.0862264686729142 0.29510144326792764 52.53409096432366 0.0 1.0 0.0 -160.95848131437845 -13.420287247846144
54.66409828576419 -2.2714088901411196 -0.9380633233501507 0.7824281354519799 55.0380595622621 0.0 1.0 0.0 -160.94846247668914 -12.581409715583725
48.69682042427824 -1.9799077314332916 -1.2500429887972346 0.8955900462655703 32.13759269609532 0.0 1.0 0.0 -160.94602286114613 -11.94157934693332
56.46724965546399 -1.8052231774391214 -1.3699350351877673 0.44744690274813953 38.74928188359782 0.0 1.0 0.0 -160.9391735244709 -12.718735627817491
38.32925160903417 -2.0550677928370904 -1.1217423741129358 0.7431364844603234 54.629072498662175 0.0 1.0 0.0 -160.9379678196675 -12.615072385667343
31.87337416356434 -2.2401305435826258 -1.038966287969318 0.39217917924328954 60.56060019312196 0.0 1.0 0.0 -160.93733043021697 -13.28928009873438
46.872708534819054 -2.5070892573512036 -1.182050272234538 0.3905277495831119 43.22458432583469 0.0 1.0 0.0 -160.93034475756892 -12.956047127613697
30.742315065018907 -2.0623432487533435 -1.104356012562766 0.7220098958905226 54.35130168740132 0.0 1.0 0.0 -160.92979882129757 -12.633462108627544
37.49486245462152 -2.183188196702669 -1.196786742887453 0.7293651375349991 50.02267084963265 0.0 1.0 0.0 -160.9131991847846 -12.542179204689837
38.278153645092665 -2.0305885741657947 -1.087766744516742 1.0076016665309908 50.625075146670234 0.0 1.0 0.0 -160.9053760262891 -12.316042775658852
48.624584200064945 -1.9462483755550175 -1.351774506465413 0.6519219302987157 35.023683987666615 0.0 1.0 0.0 -160.90266193284688 -12.27955245712355
33.94460707455475 -2.4980675452815664 -1.2633161757982176 0.8754744627913988 38.28701271322323 0.0 1.0 0.0 -160.89335420313395 -12.133107140515712
47.2554229205748 -1.9850989634323526 -1.2664886582642192 0.437621471126118 41.88529039025099 0.0 1.0 0.0 -160.84559050244954 -12.817293018754834
31.624249916131085 -2.2966623043726626 -1.2586753706241298 0.791179877300172 44.70346710764138 0.0 1.0 0.0 -160.8347163452196 -12.364708559843145
38.42643714022306 -2.085412605452575 -1.2210087547050654 0.5091250809286698 43.6051250775606 0.0 1.0 0.0 -160.8336926223386 -12.71764949452663
66.20648811194792 -1.6899039979722097 -1.2596149852201506 0.3659892980352022 40.644352881655735 0.0 1.0 0.0 -160.83167780408394 -12.956268642123383
45.05897993471568 -2.528343734665079 -1.040989846283462 0.6018284316173039 55.40060176908635 0.0 1.0 0.0 -160.823842469108 -12.807317937953828
42.07304762984084 -2.2403259722970734 -1.2269526501875412 0.7195748152999859 45.92026949750616 0.0 1.0 0.0 -160.7885962949586 -12.467672123340293
46.41258436465644 -1.9127770391342453 -0.9081546692235172 1.0701584323560915 47.357183450934436 0.0 1.0 0.0 -160.7629466783207 -12.212483826571528
62.57135192134632 -2.300518007639612 -0.978924330246072 0.4464439796654884 47.3316931884203 0.0 1.0 0.0 -160.73050398581793 -12.920896026465062
36.95863697224472 -2.240318387356248 -1.2634542401493405 0.9271048022005903 36.99680058829693 0.0 1.0 0.0 -160.7299993066157 -12.057950150630111
55.88345932703646 -2.1102042992477656 -1.2885574499006518 0.7080152862598919 38.328986566008744 0.0 1.0 0.0 -160.7168486014436 -12.300318176930439
48.17967296268061 -2.0668870140170075 -1.3486609035297843 0.7865389465688362 33.90983953293353 0.0 1.0 0.0 -160.71302903104876 -12.092971652303582
38.03013604819449 -2.2837263275924866 -0.9375835247050368 0.6366873770330816 58.70924176674909 0.0 1.0 0.0 -160.70568388115498 -12.816404950957576
37.75051800869323 -1.9647943158740446 -1.146828698787853 0.5517567523579603 53.977713427136585 0.0 1.0 0.0 -160.686687311599 -12.85831589586017
28.99134318659428 -2.1777638803689015 -1.0582763896563363 0.32792857772334877 57.90206239114538 0.0 1.0 0.0 -160.68469042095674 -13.415532316472945
43.01839475629127 -2.6102885788634196 -1.12752294972318 0.6826329556999269 48.0680724514217 0.0 1.0 0.0 -160.68260079377052 -12.557156439579208
51.46288274013313 -2.42314249430707 -0.9894375989371023 0.6415935212245109 57.07996838819886 0.0 1.0 0.0 -160.6815883077252 -12.781659696070896
54.71124903334103 -1.9412055585128531 -1.0235551357614616 0.7822342217106356 42.09262330653028 0.0 1.0 0.0 -160.68112089386491 -12.31345239145643
36.88102636337744 -2.3321887364513723 -1.126215703248628 1.1243821875186502 40.51453380445812 0.0 1.0 0.0 -160.6746405224963 -12.02863270063137
50.591584635343864 -2.3999632826746424 -1.124645251035684 0.7924145687549197 45.19590731880514 0.0 1.0 0.0 -160.66640416675483 -12.374445043704341
71.70370316663144 -1.824134994393936 -1.0734284747196872 0.4871512600038653 41.98268842404051 0.0 1.0 0.0 -160.6654106632819 -12.720140691007241
68.98269593281415 -2.0311862511171093 -1.1629767148424095 0.12451323579730492 48.09770385676167 0.0 1.0 0.0 -160.6595833194637 -14.182995277990333
54.02994963592159 -2.139665536762641 -1.1986399827217047 0.568565414817895 46.56911987430095 0.0 1.0 0.0 -160.65798801918356 -12.683879432733093
65.31141892669885 -2.357283218374141 -1.0081149680587527 0.4546719483374158 49.084875066477444 0.0 1.0 0.0 -160.6579471154544 -12.940257394511221
35.82123616241192 -2.3654787360066725 -1.1028543253652336 0.5460860569994448 56.65541921374502 0.0 1.0 0.0 -160.6505588587907 -12.916003950556803
59.90038967781337 -1.9635284924968666 -1.101072011040955 0.33566120826057644 43.65768354078235 0.0 1.0 0.0 -160.64639573039875 -13.11071365666384
49.17489582753717 -1.8590359440796203 -1.2566205793459106 0.7338518536413078 44.001464369137835 0.0 1.0 0.0 -160.64560638216736 -12.408928427085794
30.69924284933883 -1.949498728117573 -1.2257863237173923 1.1502135248408414 34.79245714940734 0.0 1.0 0.0 -160.64181369680543 -11.864415390283892
32.57336702494513 -1.887227799778455 -1.024804899455181 1.2346412191138747 43.018286751355106 0.0 1.0 0.0 -160.6412021063998 -12.04305504219025
44.9926491038586 -2.384963566072594 -1.035784109037669 0.8519514110611022 44.481311474349184 0.0 1.0 0.0 -160.64051137062694 -12.303166874380635
42.42454097269838 -2.324510043368959 -0.9483999077687026 0.40550933526760435 56.68789373439777 0.0 1.0 0.0 -160.62582832806007 -13.191562491017127
67.27096276968943 -1.7382822173447088 -1.1659308031670226 0.4776536109736264 36.224150694272936 0.0 1.0 0.0 -160.6258126182961 -12.59074678105683
49.7467904959206 -2.2083697395029898 -1.1029053392491353 0.8796647547960667 39.09786851937496 0.0 1.0 0.0 -160.62227871868714 -12.150583147702557
39.202682783808115 -1.7538338134286358 -1.118233642955019 1.1715565695663348 34.470103835692555 0.0 1.0 0.0 -160.61812506457255 -11.84583264784623
52.23068633834538 -2.0980158092632517 -1.0209367873338078 0.5464802004566258 59.33139759367946 0.0 1.0 0.0 -160.6162923107823 -12.961506683274386
68.17337076658256 -1.949896810106385 -0.96998566099743 0.5899844480592618 49.40706677773291 0.0 1.0 0.0 -160.61422760761633 -12.71028688827196
47.62338588284689 -2.337797458887615 -1.0584972949732117 0.9915631179079747 43.50624328792124 0.0 1.0 0.0 -160.60959907095292 -12.174808225146563
44.217242470576 -2.340169388269621 -1.2190953190940683 0.5997527554943339 45.67991325549449 0.0 1.0 0.0 -160.60909167387123 -12.617415017969428
31.081217077187812 -2.227927140379664 -1.1612893678423895 0.25671240809818346 50.829284703666524 0.0 1.0 0.0 -160.60133871581306 -13.523111607675522
34.78193332406374 -1.802166342241624 -1.15309916540495 0.9294526446025617 42.70279971064389 0.0 1.0 0.0 -160.59392925235986 -12.19962591966451
40.91877073715514 -2.085957827590117 -0.8991577246151139 0.9619627922762576 51.561572174358 0.0 1.0 0.0 -160.58855711091553 -12.364675015334225
53.963459484002925 -2.1724665480464864 -1.1284837556110374 0.8100470685405287 39.00465814405652 0.0 1.0 0.0 -160.5762162319589 -12.210035909316804
53.47388705153545 -1.8081577321954376 -1.313156196741149 0.7383338550582357 36.593702059462196 0.0 1.0 0.0 -160.57520404959033 -12.219634352168478
41.0340074881033 -2.252140346262547 -1.210061613241939 0.9821887687874813 39.73112631289051 0.0 1.0 0.0 -160.57502454494335 -12.090233196839366
43.07208459829182 -2.4612739157812853 -0.9581161115840531 0.19639906755897357 62.92438655695745 0.0 1.0 0.0 -160.5557772982472 -13.999809795460624
34.876892074565404 -1.9707917910245096 -1.097872965457496 1.299237242849993 37.61291522596182 0.0 1.0 0.0 -160.54301899367127 -11.888514272280371
35.10369119542353 -2.298129558260055 -1.0847895431421855 0.4059272731374036 47.94850135190865 0.0 1.0 0.0 -160.52457589106842 -13.023156397300982
44.17128300330212 -1.943161983039517 -1.2252443994689128 0.5592199105362882 41.632907875104245 0.0 1.0 0.0 -160.52252244759222 -12.586611235271768
41.4109600168363 -1.9047552105985286 -1.2050379373481244 0.8424284790781715 47.29301607386733 0.0 1.0 0.0 -160.51349173187427 -12.372873699266489
36.558752925118135 -2.0341880798757472 -1.160872030668196 0.2987957542356428 49.73062998177017 0.0 1.0 0.0 -160.50397408543262 -13.353372748336742
37.79879842119131 -1.7843227163916953 -1.1421545264872808 1.2881375571627323 29.53068221094326 0.0 1.0 0.0 -160.49218869907244 -11.649753671588085
28.521658559953416 -2.133898972578617 -1.2069847619948277 0.6458950280717414 46.63873438635796 0.0 1.0 0.0 -160.48536836215877 -12.573905400711093
42.06460906753691 -1.8207316119537955 -1.1972626297309281 1.2868051920288113 31.437410319966265 0.0 1.0 0.0 -160.47903833012398 -11.712710397396995
39.2999470659512 -2.1117473366189086 -1.0310258965255332 0.5927202204437422 49.41410947241073 0.0 1.0 0.0 -160.46449487231916 -12.706355390175855
32.05810508846095 -2.141727965140669 -1.1042898427507748 0.22452458140428708 51.89223419618897 0.0 1.0 0.0 -160.46164245810544 -13.675187598407797
43.135909289537906 -1.9062981246138464 -1.1050989209574256 1.2908042141331353 32.37403199170415 0.0 1.0 0.0 -160.43992426313733 -11.740909856042052
60.9175409645979 -2.220892902875784 -1.0635066612033124 0.7459157309466191 43.305446063352235 0.0 1.0 0.0 -160.43395175477798 -12.379768326855341
47.65220714442255 -2.234647398476141 -0.9692795853885858 0.9070098147079939 45.25335813248791 0.0 1.0 0.0 -160.4316317964003 -12.274791608319752
67.11591468683184 -2.1570282541720847 -1.0821586813199076 0.5400666788429075 44.95996979473402 0.0 1.0 0.0 -160.4304893321055 -12.694761099156247
33.35766486496273 -2.293448880052081 -1.070899651733595 0.8578396720211249 49.39797833540314 0.0 1.0 0.0 -160.4132283332822 -12.402885360618233
47.98811930026116 -2.022481381004975 -1.3295105182551912 0.6902254832059633 34.91303907900632 0.0 1.0 0.0 -160.4011357607304 -12.22813199988623
