,jd,mag,mag_unc,filter,limmag,programid
0,44242.801339334284,23.63576344940427,0.1,ps1__g,inf,0.0
1,44242.801339334284,24.60851686189123,0.1,ps1__r,inf,0.0
2,44242.801339334284,20.536937543529692,0.1,ps1__i,inf,0.0
3,44242.801339334284,24.95256258439512,0.1,2massh,inf,0.0
4,44242.801339334284,24.493415926117123,0.1,sdssu,inf,0.0
5,44242.801339334284,25.474644189347384,0.1,ps1__z,inf,0.0
6,44242.90133933428,22.835210752944988,0.1,ps1__r,inf,0.0
7,44242.90133933428,23.454240777549924,0.1,ps1__z,inf,0.0
8,44242.90133933428,22.25895437729213,0.1,ps1__g,inf,0.0
9,44242.90133933428,23.01991730591672,0.1,sdssu,inf,0.0
10,44242.90133933428,20.74825645208852,0.1,ps1__i,inf,0.0
11,44242.90133933428,23.712240477688944,0.1,2massh,inf,0.0
12,44243.00133933429,22.415509614558193,0.1,2massh,inf,0.0
13,44243.00133933429,20.922947371790446,0.1,ps1__r,inf,0.0
14,44243.00133933429,21.555664069108023,0.1,ps1__z,inf,0.0
15,44243.00133933429,20.85409472800389,0.1,ps1__g,inf,0.0
16,44243.00133933429,21.86761503310022,0.1,sdssu,inf,0.0
17,44243.00133933429,20.33027906093402,0.1,ps1__i,inf,0.0
18,44243.10133933429,22.7783495404704,0.1,2massh,inf,0.0
19,44243.10133933429,20.37267867214971,0.1,ps1__i,inf,0.0
20,44243.10133933429,21.047111591828187,0.1,ps1__z,inf,0.0
21,44243.10133933429,20.26738115329474,0.1,ps1__r,inf,0.0
22,44243.10133933429,20.505562196459557,0.1,ps1__g,inf,0.0
23,44243.10133933429,21.178818265441805,0.1,sdssu,inf,0.0
24,44243.201339334286,19.484753218642542,0.1,ps1__r,inf,0.0
25,44243.201339334286,19.972753516839106,0.1,ps1__i,inf,0.0
26,44243.201339334286,19.891858504664437,0.1,ps1__g,inf,0.0
27,44243.201339334286,20.638310784320446,0.1,sdssu,inf,0.0
28,44243.201339334286,22.359633335698028,0.1,2massh,inf,0.0
29,44243.201339334286,20.447613760805922,0.1,ps1__z,inf,0.0
30,44243.301339334284,21.93357820893058,0.1,2massh,inf,0.0
31,44243.301339334284,20.3911842045096,0.1,ps1__z,inf,0.0
32,44243.301339334284,20.040194211716074,0.1,ps1__i,inf,0.0
33,44243.301339334284,20.457596491336254,0.1,sdssu,inf,0.0
34,44243.301339334284,19.244823470066265,0.1,ps1__r,inf,0.0
35,44243.301339334284,19.677885819074135,0.1,ps1__g,inf,0.0
36,44243.40133933428,21.626009204232744,0.1,2massh,inf,0.0
37,44243.40133933428,19.155879579913066,0.1,ps1__r,inf,0.0
38,44243.40133933428,19.661268900389256,0.1,ps1__g,inf,0.0
39,44243.40133933428,19.893420599756336,0.1,ps1__z,inf,0.0
40,44243.40133933428,19.665695348370377,0.1,ps1__i,inf,0.0
41,44243.40133933428,20.394688212379744,0.1,sdssu,inf,0.0
42,44243.50133933429,19.686163199728753,0.1,ps1__z,inf,0.0
43,44243.50133933429,21.30370683026218,0.1,2massh,inf,0.0
44,44243.50133933429,19.018559868583328,0.1,ps1__r,inf,0.0
45,44243.50133933429,19.62137707777357,0.1,ps1__i,inf,0.0
46,44243.50133933429,20.29802642646597,0.1,sdssu,inf,0.0
47,44243.50133933429,19.48618141028259,0.1,ps1__g,inf,0.0
48,44243.60133933429,19.4698790502915,0.1,ps1__z,inf,0.0
49,44243.60133933429,21.05796678537274,0.1,2massh,inf,0.0
50,44243.60133933429,18.898544473908068,0.1,ps1__r,inf,0.0
51,44243.60133933429,19.52581748760428,0.1,ps1__i,inf,0.0
52,44243.60133933429,19.262003255085666,0.1,ps1__g,inf,0.0
53,44243.60133933429,20.48312021653424,0.1,sdssu,inf,0.0
54,44243.701339334286,20.600777597720285,0.1,2massh,inf,0.0
55,44243.701339334286,20.377352568800077,0.1,sdssu,inf,0.0
56,44243.701339334286,19.690885983049483,0.1,ps1__z,inf,0.0
57,44243.701339334286,19.19301707683056,0.1,ps1__r,inf,0.0
58,44243.701339334286,19.305626775313,0.1,ps1__g,inf,0.0
59,44243.701339334286,19.44013178961059,0.1,ps1__i,inf,0.0
60,44243.801339334284,20.48165485418761,0.1,2massh,inf,0.0
61,44243.801339334284,20.596210620909385,0.1,sdssu,inf,0.0
62,44243.801339334284,18.846037435593118,0.1,ps1__r,inf,0.0
63,44243.801339334284,19.17035674038501,0.1,ps1__g,inf,0.0
64,44243.801339334284,19.512161295169502,0.1,ps1__z,inf,0.0
65,44243.801339334284,19.33641877967898,0.1,ps1__i,inf,0.0
66,44243.90133933428,19.186941317436247,0.1,ps1__g,inf,0.0
67,44243.90133933428,20.70104759845652,0.1,sdssu,inf,0.0
68,44243.90133933428,19.100140879165757,0.1,ps1__i,inf,0.0
69,44243.90133933428,20.11835108108991,0.1,2massh,inf,0.0
70,44243.90133933428,18.913479961967276,0.1,ps1__r,inf,0.0
71,44243.90133933428,19.394853016804937,0.1,ps1__z,inf,0.0
72,44244.00133933429,19.034495841257243,0.1,ps1__i,inf,0.0
73,44244.00133933429,19.41239427798152,0.1,ps1__z,inf,0.0
74,44244.00133933429,19.30265623349847,0.1,ps1__g,inf,0.0
75,44244.00133933429,21.02012995262315,0.1,sdssu,inf,0.0
76,44244.00133933429,18.911716429843693,0.1,ps1__r,inf,0.0
77,44244.00133933429,20.079910550768574,0.1,2massh,inf,0.0
78,44244.10133933429,19.186319004906842,0.1,ps1__z,inf,0.0
79,44244.10133933429,19.29199174293811,0.1,ps1__i,inf,0.0
80,44244.10133933429,19.648333491959892,0.1,2massh,inf,0.0
81,44244.10133933429,21.038673339554006,0.1,sdssu,inf,0.0
82,44244.10133933429,18.901398409140437,0.1,ps1__r,inf,0.0
83,44244.10133933429,19.13932328800352,0.1,ps1__g,inf,0.0
84,44244.201339334286,19.783750205677773,0.1,2massh,inf,0.0
85,44244.201339334286,19.39942553258829,0.1,ps1__z,inf,0.0
86,44244.201339334286,21.270580042076986,0.1,sdssu,inf,0.0
87,44244.201339334286,18.833716547207523,0.1,ps1__r,inf,0.0
88,44244.201339334286,19.2155450901617,0.1,ps1__g,inf,0.0
89,44244.201339334286,19.16972223854656,0.1,ps1__i,inf,0.0
90,44244.301339334284,19.077238474237216,0.1,ps1__z,inf,0.0
91,44244.301339334284,21.17220849517417,0.1,sdssu,inf,0.0
92,44244.301339334284,18.993087653643332,0.1,ps1__r,inf,0.0
93,44244.301339334284,19.52672356766946,0.1,2massh,inf,0.0
94,44244.301339334284,19.068779743022088,0.1,ps1__i,inf,0.0
95,44244.301339334284,19.400994213418922,0.1,ps1__g,inf,0.0
96,44244.40133933428,18.91320452966464,0.1,ps1__r,inf,0.0
97,44244.40133933428,19.037016243708987,0.1,ps1__z,inf,0.0
98,44244.40133933428,19.34558963015927,0.1,ps1__i,inf,0.0
99,44244.40133933428,19.34592998765979,0.1,2massh,inf,0.0
100,44244.40133933428,19.43609705153477,0.1,ps1__g,inf,0.0
101,44244.40133933428,21.51929046230645,0.1,sdssu,inf,0.0
102,44244.50133933429,19.300785345752054,0.1,2massh,inf,0.0
103,44244.50133933429,19.079143739037384,0.1,ps1__z,inf,0.0
104,44244.50133933429,19.262188602116762,0.1,ps1__i,inf,0.0
105,44244.50133933429,19.04198797521156,0.1,ps1__r,inf,0.0
106,44244.50133933429,19.673721522075212,0.1,ps1__g,inf,0.0
107,44244.50133933429,21.772277912546837,0.1,sdssu,inf,0.0
108,44244.60133933429,19.092538705814988,0.1,ps1__r,inf,0.0
109,44244.60133933429,19.686190954111346,0.1,ps1__g,inf,0.0
110,44244.60133933429,19.059302602315817,0.1,ps1__z,inf,0.0
111,44244.60133933429,21.905210035041673,0.1,sdssu,inf,0.0
112,44244.60133933429,19.28955624682895,0.1,2massh,inf,0.0
113,44244.60133933429,19.444695237264142,0.1,ps1__i,inf,0.0
114,44244.701339334286,19.406999883681607,0.1,ps1__i,inf,0.0
115,44244.701339334286,19.76830685314342,0.1,ps1__g,inf,0.0
116,44244.701339334286,22.232815602763093,0.1,sdssu,inf,0.0
117,44244.701339334286,19.050540639255374,0.1,ps1__z,inf,0.0
118,44244.701339334286,19.227703232308492,0.1,ps1__r,inf,0.0
119,44244.701339334286,19.34548159336768,0.1,2massh,inf,0.0
120,44244.801339334284,20.18527514777267,0.1,ps1__g,inf,0.0
121,44244.801339334284,19.535231083378843,0.1,ps1__r,inf,0.0
122,44244.801339334284,19.675637276745526,0.1,ps1__i,inf,0.0
123,44244.801339334284,19.360374319172973,0.1,2massh,inf,0.0
124,44244.801339334284,18.992796618673385,0.1,ps1__z,inf,0.0
125,44244.801339334284,22.304412734400916,0.1,sdssu,inf,0.0
126,44244.90133933428,19.255145503606286,0.1,2massh,inf,0.0
127,44244.90133933428,19.213799943304192,0.1,ps1__r,inf,0.0
128,44244.90133933428,19.165433650338755,0.1,ps1__z,inf,0.0
129,44244.90133933428,22.729645812557678,0.1,sdssu,inf,0.0
130,44244.90133933428,20.153529415183836,0.1,ps1__g,inf,0.0
131,44244.90133933428,19.720718627884754,0.1,ps1__i,inf,0.0
132,44245.00133933429,19.608980999884306,0.1,ps1__i,inf,0.0
133,44245.00133933429,19.358632556244554,0.1,ps1__z,inf,0.0
134,44245.00133933429,20.337298082456353,0.1,ps1__g,inf,0.0
