mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
2.4320421218182227,1.1674357560634514,,,,,,
,,31.5928483240273,-1.4616349840924197,-1.3000180408769566,31.15763857318498,66.40052583228515,-1.4289457667633132
