mass_1,mass_2,chirp_mass,mass_ratio
1.67465,1.15416,1.2061276894948612,0.6891947571134267
1.67465,1.18663,1.2235777041438338,0.7085838831994745
1.70536,1.15416,1.2167199440080385,0.6767837875873717
1.70536,1.18663,1.2343532936921384,0.6958237556879486
1.73561,1.15416,1.2270386479197177,0.6649881021658092
1.73561,1.18663,1.2448508044870403,0.6836962220775404
1.76537,1.15416,1.2370819438019467,0.6537779615604661
1.76537,1.18663,1.255068324386109,0.672170706424149
1.76537,1.2193,1.2728831147733806,0.6906767419860992
1.79461,1.15416,1.2468479093538871,0.643125804492341
1.79461,1.18663,1.2650038766474019,0.6612188720669115
1.79461,1.2193,1.2829872439366508,0.6794233844679346
1.82329,1.15416,1.256331259592974,0.6330095596421853
1.82329,1.18663,1.2746520646909412,0.6508180267538352
1.82329,1.2193,1.2927992979867973,0.6687361856863143
1.85138,1.15416,1.265530013834483,0.6234052436560836
1.85138,1.18663,1.284010854789342,0.6409435124069613
1.85138,1.2193,1.3023171894893453,0.6585898086832526
1.85138,1.25214,1.3204384578005217,0.6763279283561452
1.87885,1.18663,1.2930781177247126,0.631572504457514
1.87885,1.2193,1.311538735099106,0.6489608004896613
1.87885,1.25214,1.3298132719435989,0.6664395774010698
1.90568,1.18663,1.3018548788249786,0.6226806179421519
1.90568,1.2193,1.3204649608934858,0.6398241047814953
1.90568,1.25214,1.3388879876092532,0.6570567986230637
1.93184,1.18663,1.3103387147831937,0.614248592015902
1.93184,1.2193,1.329093386754187,0.6311599304290211
1.93184,1.25214,1.3476600674038266,0.648159267848269
1.9573,1.18663,1.318527093966391,0.6062586215705309
1.9573,1.2193,1.3374214233733062,0.622949982118224
1.9573,1.25214,1.356126863919247,0.6397281970060799
1.98205,1.2193,1.3454528294498023,0.6151711611715144
1.98205,1.25214,1.3642921845756162,0.6317398652909866
2.00606,1.2193,1.3531846297083343,0.6078083407275954
2.00606,1.25214,1.372152991593312,0.6241787384225795
2.00606,1.28509,1.390903314955801,0.6406039699709879
2.02933,1.2193,1.3606232868800974,0.6008387004577866
2.02933,1.25214,1.3797158436255215,0.6170213814411654
2.02933,1.28509,1.3985893720461597,0.6332582675070098
2.05182,1.2193,1.3677622221371208,0.5942529071750933
2.05182,1.25214,1.3869740409608324,0.610258209784484
2.05182,1.28509,1.405965885479615,0.6263171233344055
2.07353,1.2193,1.374607395778087,0.5880310388564429
2.07353,1.25214,1.3939336332254166,0.6038687648599249
2.07353,1.28509,1.4130389929088591,0.6197595404937475
2.0944,1.2193,1.3811456637610415,0.5821715049656226
2.0944,1.25214,1.4005812470967396,0.5978514132925898
2.0944,1.28509,1.41979509297628,0.6135838426279604
2.11437,1.2193,1.3873639832960845,0.5766729569564456
2.11437,1.25214,1.4069036124863106,0.5922047702152414
2.11437,1.28509,1.4262206895289091,0.6077886084270965
2.13334,1.2193,1.3932370200725832,0.5715450889215972
2.13334,1.25214,1.4128749623024777,0.5869387908162788
2.13334,1.28509,1.4322895855353384,0.602384055049828
2.15123,1.25214,1.4184760513099066,0.5820577065213854
2.15123,1.28509,1.4379822124316926,0.5973745252715889
2.16796,1.25214,1.4236876960405855,0.5775660067528922
2.16796,1.28509,1.4432790646988813,0.5927646266536284
2.18343,1.25214,1.42848451592852,0.5734738461961226
2.18343,1.28509,1.4481543386751567,0.5885647811012947
2.19755,1.25214,1.4328442289614758,0.5697890832973084
2.19755,1.28509,1.4525853802174475,0.58478305385543
2.21022,1.25214,1.4367413528845772,0.566522789586557
2.21022,1.28509,1.4565462829731874,0.5814308077928894
2.22131,1.2193,1.4200536677156268,0.5489103276895166
2.22131,1.25214,1.4401410387994187,0.5636943965497837
2.22131,1.28509,1.4600016210419058,0.5785279857381456
2.23067,1.2193,1.422867555086007,0.5466070732111877
2.23067,1.25214,1.4430021329543854,0.5613291073982257
2.23067,1.28509,1.4629095608519413,0.576100454123649
2.23815,1.2193,1.42511094750294,0.5447802872908429
2.23815,1.25214,1.4452831676063476,0.5594531197640908
2.24365,1.2193,1.4267575057689652,0.5434448331959084
2.24365,1.25214,1.4469573572490715,0.5580816972344171
2.24701,1.2193,1.4277621590797216,0.542632209024437
2.24701,1.25214,1.4479788713948858,0.5572471862608533
2.24795,1.2193,1.4280430542734304,0.5424053026090438
2.24795,1.25214,1.4482644809758833,0.5570141684646012
