mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.4744859294189687,1.0585659387376327,0.46998130752623446,22.67493582100937,-1.82768961949843,-0.6029437922066873,0.17857966177573986,0.1063987824716548,0.1551756955742519,0.22143550315267488,63.224598607683006,-8.527663379281123,-1.4101032201558215,0.5865852884672219,0.17857966177573986,0.1063987824716548,0.005097610299888042,0.0,62177.260364901726
