

    0.475982802554084109E-98    0.433160049686907655E+03    0.135329320430755629E+01    0.686205320060253143E+00    0.486705975991487503E+04   -0.129680102307678515E-03    0.454701781272888184E-01
    0.494939399200445148E-97    0.428475795728968194E+03    0.142007153034210210E+01    0.779646158218383789E+00    0.481398283338546753E+04   -0.235491275630356618E-03    0.105834960937500000E+00
    0.522426397559169304E-97    0.428366721608899070E+03    0.827713716030120894E+00    0.256109371781349182E+00    0.424942498522996902E+04   -0.452918007467936171E-03    0.861361622810363770E-01
    0.644190420701360987E-97    0.427946724528966342E+03    0.141084638833999643E+01    0.874682702124118805E+00    0.474392144536972046E+04   -0.188767410236945627E-03    0.872897565364837646E+00
    0.337924416505250853E-96    0.424630922012573819E+03    0.155307337045669569E+01    0.807372614741325378E+00    0.489528611719608307E+04   -0.567545824211859382E-03    0.216409087181091309E+00
    0.660344738455234603E-96    0.423290065892120992E+03    0.995150089263916016E+00    0.250096842646598816E+00    0.459877716600894928E+04   -0.157230658642187472E-04    0.885429084300994873E+00
    0.107904996801067405E-94    0.417701770655441578E+03    0.826775348186493009E+00    0.957787543535232544E+00    0.468711878156661987E+04    0.339647541093524868E-04    0.107708632946014404E+00
    0.486946996562254589E-94    0.414686985893373560E+03    0.855249094963073775E+00    0.250152178108692169E+00    0.486169426900148392E+04   -0.175389086576986680E-03    0.529155194759368896E+00
    0.679113209884297568E-93    0.409415574017995937E+03    0.142358188629150395E+01    0.865290015935897827E+00    0.457749285972118378E+04    0.254509139531005821E-03    0.741347134113311768E+00
    0.133526559863118734E-90    0.398852061768808539E+03    0.165311471223831186E+01    0.869345933198928833E+00    0.489247430187463760E+04    0.317505651632364106E-03    0.839872360229492188E+00
    0.264890865966766880E-90    0.397481050193740600E+03    0.106924875974655165E+01    0.498423203825950623E+00    0.480380926644802094E+04   -0.154413350420391543E-03    0.198636054992675781E-01
    0.215786804901593512E-89    0.393284957462655768E+03    0.914303195476532049E+00    0.587244130671024323E+00    0.474938530361652374E+04    0.349528227813843140E-03    0.143227577209472656E-01
    0.775986800431854883E-89    0.390724291691424639E+03    0.124120492935180682E+01    0.921335764229297638E+00    0.439130317103862762E+04    0.148754326908368450E-03    0.534804582595825195E+00
    0.191996148165283598E-88    0.388911465343133159E+03    0.918281161785125755E+00    0.906977802515029907E+00    0.494818359786272049E+04    0.346793326648007401E-04    0.225097596645355225E+00
    0.289914266875405557E-88    0.388086268905390398E+03    0.943770909309387229E+00    0.397836372256278992E+00    0.471655833595991135E+04    0.102267469046410248E-03    0.296990275382995605E-01
    0.307008907282927601E-88    0.387970709316273656E+03    0.871497571468353271E+00    0.914629794657230377E+00    0.429597121506929398E+04    0.228202736474230662E-03    0.783853292465209961E+00
    0.226937281586073189E-87    0.383968968716553434E+03    0.111442430019378680E+01    0.389034174382686615E+00    0.479030730664730072E+04    0.506327778694846118E-03    0.653086304664611816E-01
