mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
2.0670915945232475,1.368558066647491,,,,,,
,,67.31107093277642,-2.1274888362422297,-1.502542911100234,68.94272565675081,188.5217152877158,-0.2756951145394879
