mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.2946239675105924,1.018599480492202,,,,,,
,,40.92416045179811,-2.0858645017153994,-1.136334073397205,24.65826221589013,35.39099847043745,-1.0865023448881634
