KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
56.98589308710906,-2.288994856864769,-0.9479199790588382,40.84837475226742,103.45735641345361,1.244294073843244,1.0777186265714447
