,jd,mag,mag_unc,filter,limmag,programid
0,44243.946210203605,26.15131875898714,0.1,ps1__g,inf,0.0
1,44243.946210203605,26.28289247193517,0.1,ps1__r,inf,0.0
2,44243.946210203605,21.02544587845632,0.1,ps1__i,inf,0.0
3,44243.946210203605,28.34719553836055,0.1,2massh,inf,0.0
4,44243.946210203605,26.528065105738126,0.1,sdssu,inf,0.0
5,44243.946210203605,29.64777540359409,0.1,ps1__z,inf,0.0
6,44244.0462102036,25.864927752192088,0.1,ps1__r,inf,0.0
7,44244.0462102036,26.68521389186437,0.1,ps1__z,inf,0.0
8,44244.0462102036,25.062137869624497,0.1,ps1__g,inf,0.0
9,44244.0462102036,25.956948883045627,0.1,sdssu,inf,0.0
10,44244.0462102036,21.974958967892057,0.1,ps1__i,inf,0.0
11,44244.0462102036,26.52432692294751,0.1,2massh,inf,0.0
12,44244.14621020361,24.600835259462603,0.1,2massh,inf,0.0
13,44244.14621020361,25.356605165276815,0.1,ps1__r,inf,0.0
14,44244.14621020361,24.112106791973204,0.1,ps1__z,inf,0.0
15,44244.14621020361,23.835432289784034,0.1,ps1__g,inf,0.0
16,44244.14621020361,25.366198417780023,0.1,sdssu,inf,0.0
17,44244.14621020361,22.033640449887937,0.1,ps1__i,inf,0.0
18,44244.24621020361,24.311660223561145,0.1,2massh,inf,0.0
19,44244.24621020361,21.396894528189936,0.1,ps1__i,inf,0.0
20,44244.24621020361,23.025266352271238,0.1,ps1__z,inf,0.0
21,44244.24621020361,24.59537777515757,0.1,ps1__r,inf,0.0
22,44244.24621020361,23.333324094002577,0.1,ps1__g,inf,0.0
23,44244.24621020361,24.991382318031594,0.1,sdssu,inf,0.0
24,44244.34621020361,23.512378865187394,0.1,ps1__r,inf,0.0
25,44244.34621020361,20.014060327681037,0.1,ps1__i,inf,0.0
26,44244.34621020361,22.708180441944332,0.1,ps1__g,inf,0.0
27,44244.34621020361,24.77571562503092,0.1,sdssu,inf,0.0
