

    0.102191041785620772E-98    0.517382622468027648E+03   -0.166780362564773821E+01    0.957739065260332589E+00   -0.228350130738776347E+01   -0.219213704682013644E+01    0.293242333367885355E+00    0.885058826404248045E-01    0.192709138616834863E+00    0.231568761731901662E+00    0.294679646533522588E+01    0.179831189552905585E+03
    0.105293155262394407E-98    0.517318907428819671E+03   -0.518461881577968597E+01    0.130453325214336813E+01   -0.351330810070037858E+01   -0.582607913017273216E+00    0.140006040930747977E+00    0.113667595386505130E+00    0.219007790088653564E+00    0.380405020713806163E+00    0.162823451757431048E+01    0.168695374727249146E+03
    0.108123405350825847E-98    0.517261951574475461E+03   -0.442447307683906033E+01    0.996111617470221256E+00   -0.348614261932087999E+01   -0.171799288415241103E+01    0.291732053568034277E+00    0.728189744679212658E-01    0.293509236621505631E+00    0.294860416209297260E+00    0.261642142300012059E+01    0.135659320537906297E+03
    0.163112493038808869E-98    0.516435711550138876E+03   -0.212102371454238892E+01    0.154462615016485241E-01   -0.145742206466197954E+01   -0.755864849090576385E+00    0.187710349559783940E+00    0.722114861011505099E-01    0.279813027381896950E+00    0.358058655261993430E+00    0.507707905769348100E+00    0.105236690044403076E+03
    0.180187418367559281E-98    0.516232690463647373E+03   -0.527285046596980589E+01    0.268316113490034092E+00   -0.290799259080892680E+01   -0.144464160072397352E+01    0.337429740658323762E+00    0.101016325783694128E+00    0.286954758207067728E+00    0.289913693475051526E+00    0.194224640002725568E+01    0.397006410977812720E+02
    0.224873360983562019E-98    0.515785704451006268E+03   -0.400792539119720459E+00    0.284706141393572643E+00   -0.361787632632255551E+01   -0.329882663249969488E+01    0.163952383399009693E+00    0.770879268646240262E-01    0.272207903861999501E+00    0.378370916843414340E+00    0.241333683729171744E+01    0.232223099470138550E+02
    0.228455371134347727E-98    0.515750191250489138E+03   -0.327730017664446560E+01    0.280693781844568557E+00   -0.286477699956361720E+01   -0.187597391137585623E+01    0.203903214290376639E+00    0.891339222027431460E-01    0.217860222179123292E+00    0.224197515281042425E+00    0.263871373021810962E+01    0.979775101477452353E+02
    0.497848763259141522E-98    0.514188374073026353E+03   -0.303672427909890175E+01    0.344567274232775445E+00   -0.308591757016559853E+01   -0.162509222447576107E+01    0.246906249311668657E+00    0.141577596096068403E+00    0.150622109410755545E+00    0.217360663666177623E+00    0.288976554729764379E+01    0.145321930390553888E+03
    0.660524874815199480E-98    0.513618990940688263E+03   -0.555896805226802826E+01    0.131636786149092200E+01   -0.348801023387908948E+01   -0.192258374214172356E+01    0.183426032662391658E+00    0.109275561571121213E+00    0.317447423934936523E+00    0.218820881843566906E+00    0.290816416740417472E+01    0.118596427440643311E+03
    0.729521418840468540E-98    0.513416376801322258E+03   -0.358604932653406294E+01    0.421718509450583479E+00   -0.318636797452808462E+01   -0.287550878500663210E+01    0.165291626770462940E+00    0.115780077792637812E+00    0.160781696002610025E+00    0.382741572570024835E+00    0.270104510558430810E+01    0.206925195601951692E+02
