mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.9009833042966466,1.1778062886618514,,,,,,
,,68.05597819300696,-1.6312275572869037,-1.3719826784314706,27.45457527927065,67.56549773984389,0.4076734549224921
