mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.9432359294189687,1.1974548276265216,0.15582204216725518,104.10350724958079,-1.6444332665571983,-0.9669470360310761,0.16535652127987208,0.05255262862550093,0.2825113357126602,0.25301445052109595,18.876772520726497,-5.76904268962595,-0.6755870911235634,0.24972373566088513,0.16535652127987208,0.05255262862550093,0.023089796154337226,0.0,63041.823516095574
