Nested Sampling Global Log-Evidence           :   -0.297066981100708141E+02  +/-    0.118727795444174597E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.297066981100708141E+02 +/-    0.118727795444174597E+00
Local Log-Evidence   -0.297066981100708141E+02 +/-    0.118727795444174597E+00

Dim No.       Mean        Sigma
   1    0.194738068058845926E+02    0.452213797653138450E+01
   2    0.338695287131318636E+02    0.131025854680579013E+02
   3    0.264248500641814594E+02    0.186686042051418113E+02
   4    0.100800703975397221E+01    0.359004725021536353E+00
   5   -0.289094862525897778E+01    0.314436244563739253E+00
   6   -0.152450395050875298E+01    0.443123722700868083E+00
   7   -0.138304459098224597E+01    0.191027259868165100E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.175636434960700285E+02
   2    0.232745101748587793E+02
   3    0.270101229198336803E+02
   4    0.153719759237306119E+01
   5   -0.303977070639540692E+01
   6   -0.101463901418105795E+01
   7   -0.142266684956335165E+01

MAP Parameters
Dim No.        Parameter
   1    0.175636434960700285E+02
   2    0.232745101748587793E+02
   3    0.270101229198336803E+02
   4    0.153719759237306119E+01
   5   -0.303977070639540692E+01
   6   -0.101463901418105795E+01
   7   -0.142266684956335165E+01
