

    0.777442532713673336E-98    0.433071868135247996E+03    0.134582362016332979E+01    0.780775715969031947E+00    0.421135086589614093E+04   -0.717941666289951207E-03    0.151974078208639129E-01
    0.490387402530361144E-97    0.429372701013805795E+03    0.125732436992927243E+01    0.793077834732983877E+00    0.414650728431486459E+04   -0.291991040623699192E-03    0.844295127052718808E-01
    0.837299928168879252E-97    0.428287102719243592E+03    0.152331048250198364E+01    0.561781786382198334E+00    0.408953007709980011E+04    0.219449812011193832E-04    0.692933797836303711E-02
    0.425506841893159276E-96    0.425020110165020185E+03    0.130971680333112928E+01    0.895260562441617447E+00    0.490838560050610613E+04   -0.113708408953610440E-03    0.976183292445467643E+00
    0.144647573784836197E-95    0.422557276517557113E+03    0.134466838364764407E+01    0.902782178147479408E+00    0.467690194433515808E+04    0.347549368683889518E-03    0.782762351721784766E+00
    0.227905706849152534E-95    0.421632388080187866E+03    0.147511010378913654E+01    0.777421667928896443E+00    0.397931626264076249E+04   -0.701855748356275096E-04    0.149973501891245437E-01
    0.998895477816060730E-93    0.409450986369405939E+03    0.110980520452567877E+01    0.907936029691000956E+00    0.439578788602330405E+04    0.318222625660354095E-03    0.165737141058917362E-01
    0.204314621462100719E-91    0.403398999154460682E+03    0.134928415854112815E+01    0.909254217971787071E+00    0.455823980924685475E+04   -0.171366813131537823E-03    0.784855882709621588E+00
    0.326152909610711228E-91    0.402447963651590328E+03    0.138668218641910590E+01    0.967728562407620285E+00    0.437954628755840986E+04    0.369585556061130158E-03    0.338565035105306444E+00
    0.137766246299245515E-89    0.394945614155091675E+03    0.140658737851995475E+01    0.892444953625021076E+00    0.491133558751550936E+04   -0.470988572981298731E-03    0.854386827130067861E+00
    0.480642873273868353E-89    0.392430856863912879E+03    0.130604974911471539E+01    0.894385143351452805E+00    0.493557343771231535E+04   -0.433990121370082858E-04    0.846722978279830896E+00
    0.407707770618650990E-86    0.378928869021633432E+03    0.150642154294012376E+01    0.834265815812568978E+00    0.484072868763792667E+04    0.293188425256955354E-03    0.307792359299605411E+00
    0.541329734013335567E-86    0.378346288194134843E+03    0.136149857377626149E+01    0.763775803733045655E+00    0.448253443116310063E+04   -0.987122971231942933E-04    0.744580382303559329E-01
    0.498672674485172430E-84    0.369284480153124946E+03    0.146868266986439067E+01    0.896139757713061424E+00    0.421230380463030451E+04    0.198713231033087944E-03    0.855745057340093429E+00
    0.682439497297972199E-84    0.368641407239277328E+03    0.147551880262771684E+01    0.937555788918058242E+00    0.458904005587563552E+04   -0.507821290770254176E-04    0.974601848265259529E+00
    0.230342650717811680E-82    0.361587653644219017E+03    0.105970705682672994E+01    0.597103561723797194E+00    0.497949133955785601E+04    0.340225580082469733E-03    0.193782389522675989E-02
    0.267642299048004619E-80    0.352061521476380904E+03    0.129106550804413134E+01    0.889795355383986575E+00    0.478111873998064038E+04   -0.359690071817993088E-03    0.583467073953957915E+00
    0.326149017955498302E-80    0.351650490469855697E+03    0.130738247625215109E+01    0.946449603028508335E+00    0.473752815073933834E+04    0.269880820449211937E-04    0.864493068080986582E+00
    0.190800103535786312E-79    0.348101951454991820E+03    0.124566342376364725E+01    0.878040119303017508E+00    0.472869200923787776E+04    0.234930002040044459E-03    0.828261139361348986E-01
    0.291752175852734087E-79    0.347236969600151610E+03    0.140472715479083599E+01    0.803481340311691383E+00    0.457641431762685625E+04   -0.582050985192070027E-04    0.114894317072082724E+00
    0.335940101396608231E-79    0.346939288309464075E+03    0.143009856710127670E+01    0.830841017972914209E+00    0.412725139975216734E+04   -0.248707116425913048E-03    0.246214271913756999E+00
    0.639393738885345182E-79    0.345636488169488757E+03    0.114214966132541873E+01    0.910147036886380767E+00    0.496936113120259233E+04   -0.105934974164478799E-03    0.160608673445313821E-01
