,jd,mag,mag_unc,filter,limmag,programid
0,44243.1864504614,25.0269022380597,0.1,ps1__g,inf,0.0
1,44243.1864504614,24.182144972796912,0.1,ps1__r,inf,0.0
2,44243.1864504614,21.018550497369056,0.1,ps1__i,inf,0.0
3,44243.1864504614,24.113010308390734,0.1,2massh,inf,0.0
4,44243.1864504614,25.65859911033643,0.1,sdssu,inf,0.0
5,44243.1864504614,24.218088030364104,0.1,ps1__z,inf,0.0
6,44243.2864504614,22.96002098604007,0.1,ps1__r,inf,0.0
7,44243.2864504614,23.000583705307132,0.1,ps1__z,inf,0.0
8,44243.2864504614,23.44671474619504,0.1,ps1__g,inf,0.0
9,44243.2864504614,24.168184450221467,0.1,sdssu,inf,0.0
10,44243.2864504614,21.048676130338627,0.1,ps1__i,inf,0.0
11,44243.2864504614,22.97965924419031,0.1,2massh,inf,0.0
12,44243.3864504614,21.7890083710826,0.1,2massh,inf,0.0
13,44243.3864504614,21.697072789102616,0.1,ps1__r,inf,0.0
14,44243.3864504614,21.996940868250807,0.1,ps1__z,inf,0.0
15,44243.3864504614,22.022633706791677,0.1,ps1__g,inf,0.0
16,44243.3864504614,22.983046907345457,0.1,sdssu,inf,0.0
17,44243.3864504614,20.47306369001703,0.1,ps1__i,inf,0.0
18,44243.4864504614,21.820899037990284,0.1,2massh,inf,0.0
19,44243.4864504614,20.21388966221322,0.1,ps1__i,inf,0.0
20,44243.4864504614,21.769253690619475,0.1,ps1__z,inf,0.0
21,44243.4864504614,21.320946544591113,0.1,ps1__r,inf,0.0
22,44243.4864504614,21.765481397299645,0.1,ps1__g,inf,0.0
23,44243.4864504614,22.247332443754477,0.1,sdssu,inf,0.0
24,44243.5864504614,20.806619029848875,0.1,ps1__r,inf,0.0
25,44243.5864504614,19.525533095290637,0.1,ps1__i,inf,0.0
26,44243.5864504614,21.393414428143526,0.1,ps1__g,inf,0.0
27,44243.5864504614,21.661713606739696,0.1,sdssu,inf,0.0
28,44243.5864504614,21.12350916483849,0.1,2massh,inf,0.0
29,44243.5864504614,21.443265413448074,0.1,ps1__z,inf,0.0
30,44243.6864504614,20.75300608313087,0.1,2massh,inf,0.0
31,44243.6864504614,21.479258438865973,0.1,ps1__z,inf,0.0
32,44243.6864504614,19.53878368641867,0.1,ps1__i,inf,0.0
33,44243.6864504614,21.482081291699227,0.1,sdssu,inf,0.0
34,44243.6864504614,20.758387151299985,0.1,ps1__r,inf,0.0
35,44243.6864504614,21.371298934561846,0.1,ps1__g,inf,0.0
36,44243.7864504614,20.586313165223345,0.1,2massh,inf,0.0
37,44243.7864504614,20.850831135383785,0.1,ps1__r,inf,0.0
38,44243.7864504614,21.57052168226783,0.1,ps1__g,inf,0.0
39,44243.7864504614,21.07989902752326,0.1,ps1__z,inf,0.0
40,44243.7864504614,19.186382434249555,0.1,ps1__i,inf,0.0
41,44243.7864504614,21.437691276568778,0.1,sdssu,inf,0.0
42,44243.8864504614,20.939760764728504,0.1,ps1__z,inf,0.0
43,44243.8864504614,20.519288848600077,0.1,2massh,inf,0.0
44,44243.8864504614,20.819801945359693,0.1,ps1__r,inf,0.0
45,44243.8864504614,19.16064166125239,0.1,ps1__i,inf,0.0
46,44243.8864504614,21.346957709326357,0.1,sdssu,inf,0.0
47,44243.8864504614,21.504135957070456,0.1,ps1__g,inf,0.0
48,44243.9864504614,20.79466660799659,0.1,ps1__z,inf,0.0
49,44243.9864504614,20.571014458446474,0.1,2massh,inf,0.0
50,44243.9864504614,20.791774387383615,0.1,ps1__r,inf,0.0
51,44243.9864504614,19.09090855023665,0.1,ps1__i,inf,0.0
52,44243.9864504614,21.397080549388935,0.1,ps1__g,inf,0.0
53,44243.9864504614,21.535407418352268,0.1,sdssu,inf,0.0
54,44244.0864504614,20.365623815106346,0.1,2massh,inf,0.0
55,44244.0864504614,21.492133736553562,0.1,sdssu,inf,0.0
56,44244.0864504614,21.041050047663543,0.1,ps1__z,inf,0.0
57,44244.0864504614,21.13116787827317,0.1,ps1__r,inf,0.0
58,44244.0864504614,21.514285307730134,0.1,ps1__g,inf,0.0
59,44244.0864504614,19.108536679336506,0.1,ps1__i,inf,0.0
60,44244.1864504614,20.476451536834258,0.1,2massh,inf,0.0
61,44244.1864504614,21.807742383814276,0.1,sdssu,inf,0.0
62,44244.1864504614,20.81984265358075,0.1,ps1__r,inf,0.0
63,44244.1864504614,21.42879965110924,0.1,ps1__g,inf,0.0
64,44244.1864504614,20.87547944314204,0.1,ps1__z,inf,0.0
65,44244.1864504614,19.145427845063047,0.1,ps1__i,inf,0.0
66,44244.2864504614,21.434129766587816,0.1,ps1__g,inf,0.0
67,44244.2864504614,21.99730922180936,0.1,sdssu,inf,0.0
68,44244.2864504614,19.02742323443316,0.1,ps1__i,inf,0.0
69,44244.2864504614,20.313634883294252,0.1,2massh,inf,0.0
70,44244.2864504614,20.87716410095375,0.1,ps1__r,inf,0.0
71,44244.2864504614,20.698998427442504,0.1,ps1__z,inf,0.0
72,44244.3864504614,19.073875801445144,0.1,ps1__i,inf,0.0
73,44244.3864504614,20.61456360509239,0.1,ps1__z,inf,0.0
74,44244.3864504614,21.504271586350676,0.1,ps1__g,inf,0.0
75,44244.3864504614,22.38944434205599,0.1,sdssu,inf,0.0
76,44244.3864504614,20.84577227515824,0.1,ps1__r,inf,0.0
77,44244.3864504614,20.462690385530788,0.1,2massh,inf,0.0
78,44244.4864504614,20.31560949544386,0.1,ps1__z,inf,0.0
79,44244.4864504614,19.374183288295388,0.1,ps1__i,inf,0.0
80,44244.4864504614,20.11091735269671,0.1,2massh,inf,0.0
81,44244.4864504614,22.497318218948344,0.1,sdssu,inf,0.0
82,44244.4864504614,20.76870630191013,0.1,ps1__r,inf,0.0
83,44244.4864504614,21.255704405499923,0.1,ps1__g,inf,0.0
