mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.6307359294189687,1.4752326054042992,1.4124591036031728,185.53207867815217,-2.997666516191705,-2.3617941929246657,0.22221602541210353,0.11409109016396247,0.24721721806560137,0.284593397889517,58.007207303335186,-6.872490965488019,-1.2504258008009828,0.7652911079061013,0.22221602541210353,0.11409109016396247,0.040626087801650224,0.0,62677.40810827309
