mass_1,mass_2,chirp_mass,mass_ratio
1.12193,1.05833,0.9485286724832022,0.9433119713351099
1.12193,1.08997,0.9626647859976988,0.9715133742746874
1.15416,1.02704,0.9474862768444438,0.8898592916060164
1.15416,1.05833,0.9619577817533299,0.916969917515769
1.15416,1.08997,0.9763347245335569,0.944383794274624
1.15416,1.12193,0.9906065192102214,0.9720749289526582
1.18663,1.02704,0.9605479144795224,0.8655098893505135
1.18663,1.05833,0.9752593823471162,0.8918786816446574
1.18663,1.08997,0.9898754988287226,0.9185424268727405
1.18663,1.12193,1.0043854614507188,0.9454758433547105
1.18663,1.15416,1.0187703921961782,0.9726367949571476
1.2193,1.12193,1.01802158132048,0.9201427048306405
1.2193,1.15416,1.0326414942710136,0.9465759042073321
1.2193,1.18663,1.04712599489944,0.973205937833183
2.15123,1.41729,1.5135254015326518,0.6588277404089753
2.21022,1.38427,1.5144897238630874,0.6263041688157739
2.22131,1.38427,1.5181090176031453,0.623177314287515
2.23067,1.38427,1.5211549724252413,0.6205624319150748
2.23815,1.38427,1.5235834175490262,0.6184884837924177
2.24365,1.38427,1.525365816668284,0.6169723441713278
2.24701,1.38427,1.5264533619151992,0.6160497728091997
