mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
2.109251554418969,1.1202943337993612,0.2437866364677694,19.351320660659518,-1.4322351423823818,-0.49047102621303273,0.14419949648648367,0.08509700732372577,0.31019299661231414,0.3704659740668024,17.288870819403247,-7.443240073692538,-1.2524861545991097,0.7486085705136024,0.14419949648648367,0.08509700732372577,0.004352886803309186,0.0,64526.43944022013
