timeshift KNphi inclination_EM log10_mej_dyn log10_mej_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-5.190589427947998 70.18673300743103 0.884057920423768 -2.135492570996284 -1.2179402726888657 1.3761404514312745 188.05374383926392 0.0 -12.611181788980009 -13.240031806899463
-7.667314529418945 40.98849534988403 0.875539102677958 -2.785256620645523 -1.2430759543180465 2.2721137046813964 193.0925351381302 0.0 -11.51005745902565 -13.240031806899463
-7.443197250366211 43.17328333854675 1.356283663207139 -1.713354898095131 -1.0711276757717134 1.6258535206317903 91.3369369506836 0.0 -11.446480533981967 -13.240031806899463
-0.5236396789550781 48.25072646141052 0.9646754268550733 -2.9063649010658263 -1.4178921204805375 2.9605480313301085 150.78279674053192 0.0 -10.620058537314215 -13.240031806899463
-0.0034332275390625 58.132978677749634 1.0047699620505428 -2.3255292952060698 -1.2260711479187014 1.4985986888408662 13.586907386779785 0.0 -10.485619966701469 -13.240031806899463
-4.423791885375977 60.93217492103577 1.3261310724649904 -2.081547142267227 -1.2230890661478044 1.1806711435317994 160.99319756031036 0.0 -10.430336703528917 -13.240031806899463
-0.1448044776916504 55.17439126968384 0.25180242202158837 -2.759778046011925 -1.0109753423929215 2.694252794981003 55.38048028945923 0.0 -10.418269180061849 -13.240031806899463
-2.811717987060547 37.2270941734314 0.6665287899766291 -1.926451448202133 -1.683526514172554 2.191160613298416 67.42260158061981 0.0 -10.402560560776095 -13.240031806899463
-3.1888599395751953 19.394134283065796 0.9944079143382347 -2.369188033938408 -1.757713150382042 2.9014293015003205 165.8791822195053 0.0 -10.272521360701596 -13.240031806899463
-5.925875267310941 31.43349940752819 1.1517443151622488 -2.3472276228094495 -1.694766447430529 2.293319112401763 77.72467444062492 0.0 -10.056672884578864 -13.240031806899463
-5.557477959024483 73.4195262916746 1.039516735085569 -2.178119484208637 -1.11009988833702 2.4502554154826037 127.63595002594995 0.0 -9.96276376163706 -13.240031806899463
-6.48365202295705 34.23850170449882 0.32165163664196494 -1.9448416366211896 -1.4372582039889301 2.5197176793144105 35.78291840334174 0.0 -9.954042132597916 -13.240031806899463
-1.062922477722168 42.70676851272583 0.9946744697156218 -2.47967316865921 -1.242641341686249 2.3581530690193175 188.89294028282166 0.0 -9.872587228397968 -13.240031806899463
-7.807774066925049 39.317121505737305 0.9565791466639343 -2.405642060637474 -1.1333705693483354 2.72979394197464 78.9993155002594 0.0 -9.81123084963513 -13.240031806899463
-1.3290353833930766 62.013924606776044 0.9854741180332113 -2.5495585103338634 -1.5027162928177915 2.220599447862516 135.0157692090246 0.0 -9.75284845951236 -13.240031806899463
-2.0294270515441895 41.76126480102539 1.319364947611589 -1.7110837244987487 -1.9887568378448486 2.626297581195831 182.92171478271484 0.0 -9.681765307249595 -13.240031806899463
-3.346377372741699 46.441065073013306 0.5049695476542743 -2.355705678462982 -1.3607190901041033 2.707109212875366 179.46110248565674 0.0 -9.666366237727303 -13.240031806899463
-7.425377368927002 66.80431008338928 1.3438399181780674 -2.4023872089385985 -1.025636919140816 1.9979599714279177 125.64076483249664 0.0 -9.61458283178262 -13.240031806899463
-5.195824582560622 55.6758131778691 0.8886639424246382 -2.860626253633 -1.8160154756808389 1.224208658438724 94.503390847478 0.0 -9.549144065160299 -13.240031806899463
