,jd,mag,mag_unc,filter,limmag,programid
0,44243.70334628846,23.59871869090138,0.1,ps1__g,inf,0.0
1,44243.70334628846,22.20669197532323,0.1,ps1__r,inf,0.0
2,44243.70334628846,28.06829288802491,0.1,ps1__i,inf,0.0
3,44243.70334628846,28.08295515569039,0.1,2massh,inf,0.0
4,44243.70334628846,23.21045672307645,0.1,sdssu,inf,0.0
5,44243.70334628846,24.762512450568057,0.1,ps1__z,inf,0.0
6,44243.803346288456,21.091297115449088,0.1,ps1__r,inf,0.0
7,44243.803346288456,22.23068802343176,0.1,ps1__z,inf,0.0
8,44243.803346288456,22.071257194348636,0.1,ps1__g,inf,0.0
9,44243.803346288456,22.122199825926742,0.1,sdssu,inf,0.0
10,44243.803346288456,24.701612956025098,0.1,ps1__i,inf,0.0
11,44243.803346288456,25.740231676469175,0.1,2massh,inf,0.0
12,44243.90334628846,23.36297274522578,0.1,2massh,inf,0.0
13,44243.90334628846,19.93798986062848,0.1,ps1__r,inf,0.0
14,44243.90334628846,20.088424783702415,0.1,ps1__z,inf,0.0
15,44243.90334628846,20.779778230156708,0.1,ps1__g,inf,0.0
16,44243.90334628846,21.307154073351217,0.1,sdssu,inf,0.0
17,44243.90334628846,21.978635742415076,0.1,ps1__i,inf,0.0
18,44244.00334628846,22.280898834385564,0.1,2massh,inf,0.0
19,44244.00334628846,21.137567112194283,0.1,ps1__i,inf,0.0
20,44244.00334628846,19.455826516316836,0.1,ps1__z,inf,0.0
21,44244.00334628846,19.445614653337923,0.1,ps1__r,inf,0.0
22,44244.00334628846,20.486716908932625,0.1,ps1__g,inf,0.0
23,44244.00334628846,21.007069430088936,0.1,sdssu,inf,0.0
24,44244.10334628846,18.735749302300434,0.1,ps1__r,inf,0.0
25,44244.10334628846,20.878402619518063,0.1,ps1__i,inf,0.0
26,44244.10334628846,20.043884083409964,0.1,ps1__g,inf,0.0
27,44244.10334628846,20.813473432430733,0.1,sdssu,inf,0.0
28,44244.10334628846,22.1430948312277,0.1,2massh,inf,0.0
29,44244.10334628846,18.781397815596005,0.1,ps1__z,inf,0.0
30,44244.20334628846,21.71361967976605,0.1,2massh,inf,0.0
31,44244.20334628846,18.61977931152626,0.1,ps1__z,inf,0.0
32,44244.20334628846,20.60612926584375,0.1,ps1__i,inf,0.0
33,44244.20334628846,20.940549750791025,0.1,sdssu,inf,0.0
34,44244.20334628846,18.51680901712494,0.1,ps1__r,inf,0.0
35,44244.20334628846,19.951001383336926,0.1,ps1__g,inf,0.0
36,44244.303346288456,21.36586406842038,0.1,2massh,inf,0.0
37,44244.303346288456,18.416163463669413,0.1,ps1__r,inf,0.0
38,44244.303346288456,20.071586515184027,0.1,ps1__g,inf,0.0
39,44244.303346288456,18.087884255625028,0.1,ps1__z,inf,0.0
40,44244.303346288456,20.341509787783625,0.1,ps1__i,inf,0.0
41,44244.303346288456,21.141011001838468,0.1,sdssu,inf,0.0
42,44244.40334628846,17.848063098226234,0.1,ps1__z,inf,0.0
43,44244.40334628846,20.940759440802978,0.1,2massh,inf,0.0
44,44244.40334628846,18.298555836814174,0.1,ps1__r,inf,0.0
45,44244.40334628846,20.371250899551352,0.1,ps1__i,inf,0.0
46,44244.40334628846,21.288728308550123,0.1,sdssu,inf,0.0
47,44244.40334628846,20.035604843353408,0.1,ps1__g,inf,0.0
48,44244.50334628846,17.617064480636103,0.1,ps1__z,inf,0.0
49,44244.50334628846,20.589436236776912,0.1,2massh,inf,0.0
50,44244.50334628846,18.19147032656262,0.1,ps1__r,inf,0.0
51,44244.50334628846,20.363389164681095,0.1,ps1__i,inf,0.0
52,44244.50334628846,19.99406161548409,0.1,ps1__g,inf,0.0
53,44244.50334628846,21.69711476735502,0.1,sdssu,inf,0.0
54,44244.60334628846,20.178499478893134,0.1,2massh,inf,0.0
55,44244.60334628846,21.738825233788084,0.1,sdssu,inf,0.0
56,44244.60334628846,17.89499491210199,0.1,ps1__z,inf,0.0
57,44244.60334628846,18.486798826737132,0.1,ps1__r,inf,0.0
58,44244.60334628846,20.2701560281191,0.1,ps1__g,inf,0.0
59,44244.60334628846,20.425239774466213,0.1,ps1__i,inf,0.0
60,44244.70334628846,20.135282721322184,0.1,2massh,inf,0.0
61,44244.70334628846,22.07031779227094,0.1,sdssu,inf,0.0
62,44244.70334628846,18.124432034594115,0.1,ps1__r,inf,0.0
63,44244.70334628846,20.358756042933795,0.1,ps1__g,inf,0.0
64,44244.70334628846,17.785105832675864,0.1,ps1__z,inf,0.0
65,44244.70334628846,20.475817570552604,0.1,ps1__i,inf,0.0
66,44244.803346288456,20.568845874640758,0.1,ps1__g,inf,0.0
67,44244.803346288456,22.26210354934149,0.1,sdssu,inf,0.0
68,44244.803346288456,20.292730844365824,0.1,ps1__i,inf,0.0
69,44244.803346288456,19.8639774759379,0.1,2massh,inf,0.0
70,44244.803346288456,18.2258809103227,0.1,ps1__r,inf,0.0
71,44244.803346288456,17.879520313136332,0.1,ps1__z,inf,0.0
72,44244.90334628846,20.262193913127927,0.1,ps1__i,inf,0.0
73,44244.90334628846,18.117153481709245,0.1,ps1__z,inf,0.0
74,44244.90334628846,20.854223701111092,0.1,ps1__g,inf,0.0
75,44244.90334628846,22.666764541804845,0.1,sdssu,inf,0.0
76,44244.90334628846,18.26143928213481,0.1,ps1__r,inf,0.0
77,44244.90334628846,19.909631785262224,0.1,2massh,inf,0.0
78,44245.00334628846,18.27549009337992,0.1,ps1__z,inf,0.0
79,44245.00334628846,20.60241270896137,0.1,ps1__i,inf,0.0
80,44245.00334628846,19.60933533989958,0.1,2massh,inf,0.0
81,44245.00334628846,22.785053579860477,0.1,sdssu,inf,0.0
82,44245.00334628846,18.4117170971289,0.1,ps1__r,inf,0.0
83,44245.00334628846,20.949989535961546,0.1,ps1__g,inf,0.0
84,44245.10334628846,19.86109149158078,0.1,2massh,inf,0.0
85,44245.10334628846,18.957357449747917,0.1,ps1__z,inf,0.0
86,44245.10334628846,23.11828554602971,0.1,sdssu,inf,0.0
87,44245.10334628846,18.52760527494708,0.1,ps1__r,inf,0.0
88,44245.10334628846,21.304197004023074,0.1,ps1__g,inf,0.0
89,44245.10334628846,20.593551428146853,0.1,ps1__i,inf,0.0
90,44245.20334628846,18.976433099985915,0.1,ps1__z,inf,0.0
91,44245.20334628846,23.070745199701772,0.1,sdssu,inf,0.0
92,44245.20334628846,18.87792078131433,0.1,ps1__r,inf,0.0
93,44245.20334628846,19.720255799260002,0.1,2massh,inf,0.0
